Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC80110_NEWS_SHORT;Russia_has_demanded_readjustment_of_borders_on_the_$COUNTRY_ADJ$_northeastern_frontier,_expressing_desire_for_a_southern_port_upon_the_Sea_of_Japan.;;;;;;;;;;;;;
EVTDESC90115_NEWS_LONG;A_riot_by_Cuban_Spanish_loyalists_recently_broke_out_in_Havana._The_battleship_USS_Maine_was_sent_to_Havana_in_response_to_fears_expressed_by_the_American_consulate_that_Americans_in_Cuba_might_be_endangered._Not_long_after_arriving,_the_Maine_was_rocked_by_an_explosion,_killing_268_of_the_crew_and_sinking_the_ship_in_the_harbor._American_newspapers_have_leapt_on_the_event,_painting_pictures_of_Spanish_atrocities_which_have_whipped_up_the_public_into_a_rage._People_are_calling_for_war_against_Spain_and_intervention_in_Cuba.;;;;;;;;;;;;;
EVTDESC90115_NEWS_MEDIUM;The_battleship_USS_Maine_was_sent_to_Cuba_in_response_to_fears_that_Americans_might_be_endangered_by_riots._Not_long_after_arriving,_the_Maine_was_rocked_by_an_explosion,_sinking_the_ship._American_newspapers_have_leapt_on_the_event,_whipping_up_the_public_into_a_rage.;;;;;;;;;;;;;
EVTDESC90115_NEWS_SHORT;After_the_battleship_USS_Maine_exploded_and_sank_in_the_Havana_harbor,_American_newspapers_have_leapt_on_the_event_and_called_for_war_against_Spain_and_intervention_in_Cuba.;;;;;;;;;;;;;
EVTDESC90904_NEWS_LONG;It_appears_$FROMCOUNTRY$_has_outgrown_the_ability_of_$COUNTRY$_to_contain_it._The_$FROMCOUNTRY$_people_have_always_been_more_accepting_of_western_ways,_to_the_point_where_they_are_now_considered_to_be_on_par_with_westernized_nations—unlike_$COUNTRY$_itself._They_have_thrown_off_$COUNTRY_ADJ$_rule,_and_thus_begun_a_rebellion_which_even_$COUNTRY$_may_be_unable_to_contain…_provided_the_$COUNTRY_ADJ$_monarchy_does_not_simply_allow_them_to_chart_their_own_course.;;;;;;;;;;;;;
EVTDESC90904_NEWS_MEDIUM;It_appears_$FROMCOUNTRY$_has_outgrown_the_ability_of_$COUNTRY$_to_contain_it._They_have_thrown_off_$COUNTRY_ADJ$_rule,_and_thus_begun_a_rebellion_which_even_$COUNTRY$_may_be_unable_to_contain…_provided_the_$COUNTRY_ADJ$_monarchy_does_not_allow_them_to_chart_their_own_course.;;;;;;;;;;;;;
EVTDESC90904_NEWS_SHORT;$FROMCOUNTRY$_has_thrown_off_$COUNTRY_ADJ$_rule,_and_thus_begun_a_rebellion_which_even_$COUNTRY$_may_be_unable_to_contain…_provided_$COUNTRY$_does_not_allow_them_to_go_free.;;;;;;;;;;;;;
EVTNAME98008_NEWS_TITLE;Attempted Coup in $COUNTRY$!;;;;;;;;;;;;;
EVTDESC98008_NEWS_LONG;A_group_of_Czech_radical_democrats_attempted_to_overthrow_the_$COUNTRY_ADJ$_government_in_a_coup._The_plot,_however,_did_not_succeed_and_was--_according_to_the_$COUNTRY_ADJ$_authorities--_regarded_only_as_a_'local_attempt_by_a_few_misguided_townsmen'._Further_interviews_revealed,_however,_that_the_actions_of_those_'misguided_townsmen'_have_already_inspired_others_to_rise_up_in_demand_of_freedom._Will_their_cause_succeed?_Only_time_will_tell.;;;;;;;;;;;;;
EVTDESC98008_NEWS_MEDIUM;Czech_radical_democrats_attempted_to_coup_the_$COUNTRY_ADJ$_government._According_to_authorities_the_'local_attempt_by_a_few_misguided_townsmen'_did_not_succeed_but_further_interviews_revealed_that_those_'misguided'_may_have_inspired_others_to_rise_up_in_demand_of_freedom.;;;;;;;;;;;;;
EVTDESC98008_NEWS_SHORT;An_attempt_of_Czech_radical_democrats_-_'a_few_misguided_townsmen',_according_to_authorities_-_to_overthrow_the_$COUNTRY_ADJ$_government_did_fail,_but_may_have_inspired_others_to_rise_up.;;;;;;;;;;;;;
EVTNAME90016_NEWS_TITLE;$COUNTRY_ADJ$ Heir Assassinated!;;;;;;;;;;;;;
EVTDESC90016_NEWS_LONG;Archduke_Ferdinand,_heir_apparent_to_the_throne_of_$COUNTRY$_and_one_of_the_most_prominent_members_of_$COUNTRY_ADJ$_aristocracy,_has_been_murdered_by_a_Serbian_assassin,_a_member_of_a_group_of_nationalists_who_seek_to_rejoin_with_the_Serbian_nation._Interviews_with_$COUNTRY_ADJ$_authorities_revealed_that_there_are_definite_suspicions_that_the_Serbian_government_has_been_secretly_helping_these_nationalists_and_is_behind_the_event._A_war_with_Serbia_now_does_seem_rather_likely.;;;;;;;;;;;;;
EVTDESC90016_NEWS_MEDIUM;Archduke_Ferdinand,_heir_apparent_to_the_throne_of_$COUNTRY$_has_been_assassinated_by_a_member_of_a_group_of_Serbian_nationalists_who_seek_to_rejoin_with_the_Serbian_nation._There_are_suspicions_that_the_Serbian_government_is_behind_this_plot_and_a_war_with_Serbia_does_seem_likely.;;;;;;;;;;;;;
EVTDESC90016_NEWS_SHORT;Archduke_Ferdinand,_heir_apparent_to_the_throne_of_$COUNTRY$_has_been_assassinated_by_a_member_of_a_Serbian_nationalist_group_seeking_to_rejoin_with_the_Serbian_nation._Suspicions_are_that_the_Serbian_government_is_behind_this_plot_and_a_war_with_Serbia_does_seem_likely.;;;;;;;;;;;;;
EVTNAME90017_NEWS_TITLE;The Hungarian Question;;;;;;;;;;;;;
EVTDESC90017_NEWS_LONG;Many_nations_in_the_world_have_at_least_one_minority_group_that_claim_their_own_cultural_or_national_heritage._In_these_changing_times_some_merely_seek_more_political_autonomy,_whilst_others_want_full-scale_independence_-_even_through_violent_means._With_the_recent_unrest_in_Hungarian_lands,_the_local_Hungarian_government_has_now_demanded_greater_autonomy_from_$COUNTRY_ADJ$_rule._One_has_to_ask_if_a_nation_like_$COUNTRY$_should_truly_become_so_bitterly_divided_between_its_ethnic_groups_that_only_a_formal_division_can_bring_an_end_to_its_inner_conflicts?;;;;;;;;;;;;;
EVTDESC90017_NEWS_MEDIUM;Cultural_minority_groups_increasingly_want_political_autonomy_or_full-scale_independence_-_even_through_violent_means._The_local_Hungarian_government_now_has_demanded_greater_autonomy_from_$COUNTRY_ADJ$_rule._Should_$COUNTRY$_truly_become_divided_between_its_ethnic_groups?;;;;;;;;;;;;;
EVTDESC90017_NEWS_SHORT;Cultural_minority_groups_increasingly_want_political_autonomy_or_even_full-scale_independence._The_local_Hungarian_government_now_has_demanded_greater_autonomy_from_$COUNTRY_ADJ$_rule.;;;;;;;;;;;;;
EVTDESC38505_NEWS_LONG;The_death_of_Sa'id_bin_Sultan_Al-Busaid_of_Oman_has_left_him_with_two_sons,_each_of_which_has_claimed_Oman_as_their_own_to_rule._The_result_of_this_struggle_has_brought_in_foreign_mediation,_with_the_resulting_decree_that_the_nation_will_be_split_into_two_sultanates:_one_in_Zanzibar_and_one_in_Muscat,_each_ruled_by_one_of_Al-Basaid's_sons.;;;;;;;;;;;;;
EVTDESC38505_NEWS_MEDIUM;The_death_of_Sa'id_bin_Sultan_Al-Busaid_of_Oman_has_left_him_with_two_sons,_each_of_which_has_claimed_Oman_as_their_own_to_rule._The_resulting_decree_is_that_the_nation_will_be_split_into_two_sultanates:_one_in_Zanzibar_and_one_in_Muscat,_each_ruled_by_one_of_Al-Basaid's_sons.;;;;;;;;;;;;;
EVTDESC38505_NEWS_SHORT;The_Sultan_of_Oman`s_death_has_left_him_with_two_heirs_claiming_the_throne._The_result_is_that_the_nation_will_be_split_into_two_sultanates:_one_in_Zanzibar_and_one_in_Muscat.;;;;;;;;;;;;;
EVTDESC97000_NEWS_LONG;A_growing_dissatisfaction_with_the_ruling_government_among_Portugal's_poor_has_grown_into_rebellion,_spurred_on_by_popular_discontent_with_the_prohibition_against_burials_inside_churches._The_instigator_of_the_initial_riots_is_a_woman_by_the_name_of_Maria,_and_her_nickname_has_come_to_be_used_to_represent_the_rebellion_--_which_has_a_large_contingent_of_peasant_women_among_its_supporters_--_and_which_has_been_co-opted_by_revolutionaries_in_emulation_of_the_rebellions_elsewhere_in_Europe.;;;;;;;;;;;;;
EVTDESC97000_NEWS_MEDIUM;Dissatisfaction_with_Portugal`s_government_has_grown_into_rebellion,_spurred_on_by_discontent_with_the_prohibition_against_burials_inside_churches._The_instigator_of_the_initial_riots_is_a_woman_by_the_name_of_Maria,_and_her_nickname_has_come_to_be_used_to_represent_the_rebellion.;;;;;;;;;;;;;
EVTDESC97000_NEWS_SHORT;Dissatisfaction_with_Portugal`s_government_has_grown_into_a_rebellion._The_instigator_of_the_initial_riots_is_a_woman_named_Maria,_and_her_nickname_has_come_to_represent_the_rebellion.;;;;;;;;;;;;;
EVTDESC97003_NEWS_LONG;Reacting_to_the_spreading_revolts_in_Portugal,_Queen_Maria_II_has_suspended_the_constitution_and_installed_a_reactionary_government_presided_over_by_João_Francisco_de_Saldanha_Oliveira_e_Daun,_1st_Duke_of_Saldanha._This_has_served_to_spur_on_Portugal's_liberals_to_outrage,_and_begun_talk_of_civil_war.;;;;;;;;;;;;;
EVTDESC97003_NEWS_MEDIUM;Reacting_to_the_spreading_revolts_in_Portugal,_Queen_Maria_II_has_suspended_the_constitution_and_installed_a_reactionary_government_presided_over_by_the_Duke_of_Saldanha._This_has_served_to_spur_on_Portugal`s_liberals_to_outrage,_and_begun_talk_of_civil_war.;;;;;;;;;;;;;
EVTDESC97003_NEWS_SHORT;Reacting_to_the_spreading_revolts_in_Portugal,_Queen_Maria_II_has_angered_liberals_by_suspending_the_constitution_and_installing_a_reactionary_government_presided_over_by_the_Duke_of_Saldanha.;;;;;;;;;;;;;
EVTDESC97015_NEWS_LONG;Upon_returning_to_Lisbon_from_a_brief_trip_abroad,_King_Carlos_I_of_Portugal_and_the_royal_family_had_their_carriage_fired_upon_by_republican_activists_as_they_passed_through_the_Terreiro_do_Paço._Three_of_the_bullets_struck_and_killed_the_King,_while_another_fatally_wounded_the_heir_to_the_throne,_Luis_Filipe._During_the_turmoil,_police_killed_the_assassins..._but_the_King_and_the_royal_heir_were_not_saved_and_were_pronounced_dead_at_the_Naval_Arsenal_soon_afterwards._Manuel,_the_king's_youngest_son,_has_been_quickly_acclaimed_as_the_new_King_of_Portugal.;;;;;;;;;;;;;
EVTDESC97015_NEWS_MEDIUM;Upon_returning_to_Lisbon_from_a_brief_trip_abroad,_King_Carlos_I_of_Portugal_and_the_royal_heir_were_slain_as_their_carriage_was_fired_upon_by_republican_activists._Manuel,_the_king's_youngest_son,_has_been_acclaimed_as_the_new_King_of_Portugal.;;;;;;;;;;;;;
EVTDESC97015_NEWS_SHORT;Upon_returning_from_a_brief_trip_abroad,_King_Carlos_I_of_Portugal_and_the_royal_heir_were_slain_by_republican_activists._Manuel,_the_king's_youngest_son,_has_been_acclaimed_the_new_King.;;;;;;;;;;;;;
EVTDESC97020_NEWS_LONG;With_the_Portuguese_monarchy_already_weakened_by_the_death_of_King_Carlos,_republican_opponents_have_been_able_to_gather_considerable_support_in_Lisbon._Members_of_the_Carbonária,_republican_youth,_and_elements_of_the_army_instigated_a_coup_d'état_in_the_palace._The_young_King_Manuel_and_his_family_reportedly_escaped_for_exile_to_England,_and_only_days_later_a_new_Portuguese_Republic_was_declared_in_Lisbon.;;;;;;;;;;;;;
EVTDESC97020_NEWS_MEDIUM;Members_of_the_Carbonária,_republican_youth,_and_elements_of_the_army_have_overthrown_the_Portuguese_monarchy_in_a_coup_d'état._The_young_King_Manuel_and_his_family_reportedly_escaped_for_exile_to_England,_and_only_days_later_a_new_Portuguese_Republic_was_declared_in_Lisbon.;;;;;;;;;;;;;
EVTDESC97020_NEWS_SHORT;Members_of_the_Carbonária_have_overthrown_the_Portuguese_monarchy_in_a_coup_d'état._King_Manuel_and_his_family_escaped_for_exile_to_England,_and_a_new_Portuguese_Republic_has_been_declared.;;;;;;;;;;;;;
EVTDESC97116_NEWS_LONG;With_the_death_of_Ranjit_Singh,_a_vacancy_has_been_left_in_the_leadership_of_the_Sikh_Empire_which_will_not_be_easily_filled._The_Maharajah's_heir_died_suspiciously_within_months,_as_did_the_heir_to_follow,_all_due_to_infighting_among_the_Panjabi_princes_struggling_to_maintain_power._As_Sikhs_pour_into_the_British_frontier,_it_seems_they_will_inevitably_be_drawn_into_the_conflict.;;;;;;;;;;;;;
EVTDESC97116_NEWS_MEDIUM;With_the_death_of_Ranjit_Singh,_a_vacancy_has_been_left_in_the_leadership_of_the_Sikh_Empire_and_caused_much_infighting_among_the_Panjabi_princes._As_Sikhs_pour_into_the_British_frontier,_it_seems_they_will_inevitably_be_drawn_into_the_conflict.;;;;;;;;;;;;;
EVTDESC97116_NEWS_SHORT;With_the_death_of_Ranjit_Singh,_infighting_among_the_Panjabi_princes_has_erupted._As_Sikhs_pour_into_the_British_frontier,_it_seems_they_will_inevitably_be_drawn_into_the_conflict.;;;;;;;;;;;;;
EVTDESC90038_NEWS_SHORT;According_to_reports,_the_French_government_has_been_approached_by_a_Sardinian_envoy_--_the_Count_of_Cavour_--_who_has_made_an_interesting_proposal:_an_alliance_to_make_war_against_Austria.;;;;;;;;;;;;;
EVTDESC98206_NEWS_MEDIUM;The_Boer_encroachment_into_Zulu_lands_has_provoked_a_reaction:_the_Battle_of_Blood_River._The_Boers_won_a_decisive_victory,_and_have_now_carved_out_a_new_colony_--_with_the_only_question_remaining_whether_the_British_will_recognize_their_independence.;;;;;;;;;;;;;
EVTDESC98206_NEWS_SHORT;The_Boer_encroachment_into_Zulu_lands_has_provoked_the_Battle_of_Blood_River._The_Boers_won_a_decisive_victory,_and_now_the_question_is_whether_the_British_will_recognize_their_independence.;;;;;;;;;;;;;
EVTDESC98207_NEWS_LONG;The_Boers_which_have_trekked_eastward_into_Zulu_lands_have_reached_a_surprising_settlement_with_the_natives:_they_have_staked_out_permanent_borders_for_their_new_colony,_and_done_so_in_relative_peace._The_real_question_remains_whether_the_British_will_allow_this_new_Natalia_Republic_to_stand._The_Boers_are_British_subjects,_after_all,_and_their_existence_will_no_doubt_draw_more_Boers_to_their_side..._perhaps_providing_a_threat_to_British_ambitions_in_Africa.;;;;;;;;;;;;;
EVTDESC98207_NEWS_MEDIUM;The_Boers_which_have_trekked_into_Zulu_lands_have_reached_a_surprising_settlement_with_the_natives:_they_have_staked_out_permanent_borders_for_their_new_colony,_and_done_so_in_relative_peace._The_real_question_remains_whether_the_British_will_allow_this_new_Natalia_Republic_to_stand.;;;;;;;;;;;;;
EVTDESC98207_NEWS_SHORT;The_Boers_which_have_trekked_into_Zulu_lands_have_reached_a_settlement_with_the_natives_and_staked_out_permanent_borders_for_the_Natalia_Republic_-_which_the_British_consider_to_be_subjects.;;;;;;;;;;;;;
EVTDESC98210_NEWS_LONG;The_Boers_of_Natalia_are_once_again_chafing_under_British_rule,_resenting_the_idea_that_even_though_they_left_the_Cape_Colony_they_have_not_escaped_the_British_crown._There_have_been_several_altercations_with_British_military_forces,_and_the_British_government_in_Cape_Town_has_recommended_that_Natal_be_annexed_before_the_situation_grows_worse._Others_have_suggested_that_the_Boers_be_allowed_to_go_their_own_way,_regardless_of_the_blow_to_British_prestige.;;;;;;;;;;;;;
EVTDESC98210_NEWS_MEDIUM;There_have_been_several_altercations_with_British_military_forces_in_Natal,_and_the_British_colonial_government_has_recommended_that_Natal_be_annexed_before_the_situation_grows_worse._Others_have_suggested_that_the_Boers_be_allowed_to_go_their_own_way.;;;;;;;;;;;;;
EVTDESC98210_NEWS_SHORT;There_have_been_several_altercations_with_British_military_forces_in_Natal,_and_the_British_colonial_government_has_recommended_that_Natal_be_annexed_before_the_situation_grows_worse.;;;;;;;;;;;;;
EVTDESC98230_NEWS_LONG;British_colonial_authorities_have_met_with_the_$COUNTRY_ADJ$_government_to_determine_the_requirements_for_independence._They_wish_to_see_British_influence_in_$COUNTRY$_remain_strong,_and_would_see_them_abandon_any_laws_allowing_slavery_or_the_'unethical'_treatment_of_foreigners_working_in_$COUNTRY_ADJ$_territory_('uitlanders',_as_they_are_called)._While_$COUNTRY_ADJ$_independence_is_a_foregone_conclusion,_they_are_deciding_whether_they_wish_future_conflict_with_the_British.;;;;;;;;;;;;;
EVTDESC98230_NEWS_MEDIUM;British_colonial_authorities_have_met_with_the_$COUNTRY_ADJ$_government_to_determine_the_terms_of_independence._They_wish_to_see_British_influence_in_$COUNTRY$_remain_strong,_and_would_see_them_abandon_any_laws_allowing_slavery_or_the_'unethical'_treatment_of_foreign_workers.;;;;;;;;;;;;;
EVTDESC98230_NEWS_SHORT;British_colonial_authorities_have_met_with_the_$COUNTRY_ADJ$_government_to_determine_the_terms_of_their_independence_from_colonial_rule.;;;;;;;;;;;;;
EVTDESC98245_NEWS_LONG;The_British_colonial_governor_in_South_Africa_reportedly_declared_an_annexation_of_the_Transvaal_via_special_warrant_several_years_ago,_one_that_the_Boers_have_stubbornly_resisted._Both_Transvaal_and_the_Oranje_Free_State_have_considerable_resources_which_would_be_of_value_to_$COUNTRY$,_and_thus_the_Boer_resistance_has_proven_embarrassing._If_they_do_not_answer_this_with_force,_it_will_harm_British_prestige.;;;;;;;;;;;;;
EVTDESC98245_NEWS_MEDIUM;The_British_colonial_governor_in_South_Africa_reportedly_declared_an_annexation_of_the_Transvaal_via_special_warrant_several_years_ago,_one_that_the_Boers_have_stubbornly_resisted.;;;;;;;;;;;;;
EVTDESC98245_NEWS_SHORT;The_British_colonial_governor_in_South_Africa_reportedly_declared_an_annexation_of_the_Transvaal_via_special_warrant_several_years_ago,_one_that_the_Boers_have_stubbornly_resisted.;;;;;;;;;;;;;
EVTDESC98247_NEWS_LONG;The_Boers_have_proven_far_more_resilient_than_the_world_would_ever_have_thought_possible,_and_now_the_British_face_the_humiliating_prospect_of_surrendering_the_Cape_Colony_to_them._It_seems_they_have_little_choice,_with_the_war_going_so_poorly_and_Cape_Town_already_occupied._Preparations_are_underway_for_a_meeting_with_the_Boers_at_Vereeniging_to_determine_the_terms_of_British_surrender.;;;;;;;;;;;;;
EVTDESC98247_NEWS_MEDIUM;The_Boers_have_proven_far_more_resilient_than_the_world_would_ever_have_thought_possible,_and_now_preparations_are_underway_for_a_meeting_with_the_Boers_at_Vereeniging_to_determine_the_terms_of_British_surrender.;;;;;;;;;;;;;
EVTDESC98247_NEWS_SHORT;The_Boers_have_proven_far_more_resilient_than_expected,_and_now_preparations_are_underway_for_a_meeting_with_the_Boers_at_Vereeniging_to_determine_the_terms_of_British_surrender.;;;;;;;;;;;;;
EVTDESC80127_NEWS_SHORT;A_revolt_in_the_Chinese_province_of_$COUNTRY$_has_been_successful_as_the_rebel_leader_confirmed_the_peace_terms._$COUNTRY$_will_be_under_close_observation_by_foreign_governments,_as_usual.;;;;;;;;;;;;;
EVTDESC85000_NEWS_LONG;There_has_been_increasing_violence_against_French_missionaries_in_Korea,_recently_culminating_in_the_execution_of_Bishop_Siméon-François_Berneux_--_head_of_the_fledgling_Korean_Catholic_Church_--_and_the_subsequent_killing_of_almost_all_priests_in_the_country_as_well_as_thousands_of_Catholic_Koreans._One_surviving_priest_fled_to_the_Qing_Empire,_relaying_his_tale_to_a_French_war_vassal_which_then_launched_a_punitive_expedition_with_the_support_of_the_French_consul_in_Peking.;;;;;;;;;;;;;
EVTDESC85000_NEWS_MEDIUM;There_has_been_increasing_violence_against_French_missionaries_in_Korea,_recently_culminating_in_the_killing_of_thousands_of_Catholic_Koreans._One_surviving_priest_relayed_his_tale_to_a_French_war_vassal,_which_then_launched_a_punitive_expedition_against_the_Koreans.;;;;;;;;;;;;;
EVTDESC85000_NEWS_SHORT;There_has_been_increasing_violence_against_French_missionaries_in_Korea,_recently_culminating_in_the_killing_of_thousands_of_Catholic_Koreans.;;;;;;;;;;;;;
EVTDESC85010_NEWS_LONG;A_$COUNTRY_ADJ$_vessel,_surveying_the_Korean_coastline_and_damaged_by_a_storm,_was_drawing_near_Ganghwa_Island_in_search_of_safe_harbor_when_it_was_fired_on_by_the_coastal_Korean_fortress._In_a_fury,_the_$COUNTRY_ADJ$_ship_returned_fire_and_then_landed_a_party_to_battle_the_Koreans_on_land._After_victory,_they_returned_home--_but_word_of_the_assault_has_spread_to_the_rest_of_Japan_and_sparked_a_diplomatic_incident.;;;;;;;;;;;;;
EVTDESC85010_NEWS_MEDIUM;A_$COUNTRY_ADJ$_vessel,_surveying_the_Korean_coastline_and_damaged_by_a_storm,_was_fired_on_by_a_coastal_Korean_fortress._In_a_fury,_the_$COUNTRY_ADJ$_ship_returned_fire--_and_word_of_the_assault_has_spread_to_the_rest_of_Japan_and_sparked_a_diplomatic_incident.;;;;;;;;;;;;;
EVTDESC85010_NEWS_SHORT;A_$COUNTRY_ADJ$_vessel,_damaged_by_a_storm,_was_fired_on_by_a_coastal_Korean_fortress._Word_of_the_assault_has_spread_to_the_rest_of_Japan_and_sparked_a_diplomatic_incident.;;;;;;;;;;;;;
EVTDESC85020_NEWS_LONG;With_increasing_frustration_against_government_corruption_and_foreign_influence_in_$COUNTRY$,_a_rebel_movement_has_appeared_among_followers_of_the_Tonghak_or_'Eastern_Learning'_ideology._They_have_been_stirring_up_the_$COUNTRY_ADJ$_peasant_classes,_forming_poorly-armed_if_numerous_armies_to_purge_the_capital_and_rid_the_country_of_Japanese_and_other_foreign_presences._$COUNTRY$_will_need_to_move_quickly_if_they_wish_to_prevent_these_rebels_from_overthrowing_the_government_or_causing_an_incident_with_neighboring_powers.;;;;;;;;;;;;;
EVTDESC85020_NEWS_MEDIUM;With_increasing_frustration_against_foreign_influence_in_$COUNTRY$,_a_rebel_movement_has_appeared_among_followers_of_the_Tonghak_or_'Eastern_Learning'_ideology._They_have_been_stirring_up_the_$COUNTRY_ADJ$_peasant_classes_to_rid_the_country_of_Japanese_and_other_foreign_presences.;;;;;;;;;;;;;
EVTDESC85020_NEWS_SHORT;With_increasing_frustration_against_foreign_influence_in_$COUNTRY$,_a_rebel_movement_has_appeared_among_followers_of_the_Tonghak_or_'Eastern_Learning'_ideology.;;;;;;;;;;;;;
EVTDESC85028_NEWS_LONG;Responding_to_rumors_of_$COUNTRY$'s_intended_intervention_in_Korea,_$FROMCOUNTRY_ADJ$_forces_entered_Seoul_and_captured_the_Korean_Imperial_Palace_in_a_swift_coup._A_pro-Japanese_government_has_been_installed,_effectively_rendering_Korea_a_$FROMCOUNTRY_ADJ$_vassal,_with_orders_to_end_any_agreements_and_alliances_with_$COUNTRY$_and_ban_$COUNTRY_ADJ$_forces_from_entering_their_nation._$COUNTRY_ADJ$_forces_are_massing_on_the_border,_possibly_indicating_war_to_come.;;;;;;;;;;;;;
EVTDESC85028_NEWS_MEDIUM;$FROMCOUNTRY_ADJ$_forces_recently_entered_Seoul_and_captured_the_Korean_Imperial_Palace_in_a_swift_coup,_effectively_rendering_Korea_a_$FROMCOUNTRY_ADJ$_vassal,_with_orders_to_end_any_agreements_and_alliances_with_$COUNTRY$_and_ban_$COUNTRY_ADJ$_forces_from_entering_their_nation.;;;;;;;;;;;;;
EVTDESC85028_NEWS_SHORT;$FROMCOUNTRY_ADJ$_forces_entered_Seoul_and_captured_the_Korean_Imperial_Palace_in_a_swift_coup,_effectively_rendering_Korea_a_$FROMCOUNTRY_ADJ$_vassal.;;;;;;;;;;;;;
EVTDESC98620_NEWS_LONG;With_the_Ottoman_government_having_indicated_its_willingness_to_provide_reforms,_an_intellectual_class_known_as_the_Young_Ottomans_has_arisen_--_men_influenced_by_the_ideals_of_the_French_Revolution_who_are_advocating_the_assumption_of_secular_rather_than_religious_laws_as_well_as_the_provision_of_rights_to_ethnic_minorities._This,_they_say,_will_help_stem_the_tide_of_decay_in_the_Empire.;;;;;;;;;;;;;
EVTDESC98620_NEWS_MEDIUM;With_the_Ottoman_government_having_indicated_its_willingness_to_provide_reforms,_an_intellectual_class_known_as_the_Young_Ottomans_has_arisen--_advocating_the_assumption_of_secular_rather_than_religious_laws_as_well_as_the_provision_of_rights_to_ethnic_minorities.;;;;;;;;;;;;;
EVTDESC98620_NEWS_SHORT;An_intellectual_class_known_as_the_Young_Ottomans_has_arisen_in_the_Ottoman_Empire_--_advocating_secular_rather_than_religious_laws_as_well_as_the_provision_of_rights_to_ethnic_minorities.;;;;;;;;;;;;;
EVTDESC98626_NEWS_LONG;The_current_state_of_unrest_within_the_Ottoman_Empire_has_reached_the_point_where_the_Sultan_has_been_advised_to_abrogate_the_constitution._While_there_are_those_who_say_that_such_action_will_only_foster_more_unrest,_there_are_others_who_are_all_too_aware_that_failing_to_do_so_will_make_the_Sultan_look_weak._It_is_not_beyond_the_realm_of_possibility_that_reactionaries_might_seek_to_restore_the_monarchy_by_force_--_or,_even_worse,_seek_to_abolish_it_altogether.;;;;;;;;;;;;;
EVTDESC98626_NEWS_MEDIUM;The_current_state_of_unrest_within_the_Ottoman_Empire_has_reached_the_point_where_the_Sultan_has_been_advised_to_abrogate_the_constitution._While_some_say_such_action_will_only_foster_more_unrest,_others_are_all_too_aware_that_failing_to_do_so_will_make_the_Sultan_look_weak.;;;;;;;;;;;;;
EVTDESC98626_NEWS_SHORT;The_current_state_of_unrest_within_the_Ottoman_Empire_has_reached_the_point_where_the_Sultan_has_been_advised_to_abrogate_the_constitution_as_a_desperate_bid_to_restore_order.;;;;;;;;;;;;;
EVTDESC98636_NEWS_MEDIUM;Turkish_liberals_have_grown_increasingly_defiant_of_the_Ottoman_monarchy_--_to_the_point_where_they_suggest_that_the_Sultan_must_be_overthrown,_replaced_with_a_modern_republic._They_reject_the_notion_of_Ottomanism,_saying_it_has_already_led_to_the_Empire's_decline.;;;;;;;;;;;;;
EVTDESC98636_NEWS_SHORT;Turkish_liberals_have_grown_increasingly_defiant_of_the_Ottoman_monarchy_--_to_the_point_where_they_suggest_that_the_Sultan_must_be_overthrown,_replaced_with_a_modern_republic.;;;;;;;;;;;;;
EVTDESC98640_NEWS_SHORT;The_Ottoman_monarchy_has_been_overthrown,_and_now_$COUNTRY$_stands_in_its_place._An_Empire_formed_of_diverse_cultures_has_been_set_aside_in_favor_of_a_nation_built_for_the_Turkish_people.;;;;;;;;;;;;;
EVTDESC97503_NEWS_LONG;A_crisis_brews_in_the_Levant:_the_French_government_has_successfully_pressured_$FROMCOUNTRY$_into_accepting_their_claim_of_authority_over_Christian_holy_sites_in_Palestine_--_authority_which_has_traditionally_belonged_to_Russia_ever_since_the_1774_Treaty_of_Küçük_Kaynarca._The_Russians_consider_this_a_breach_of_the_treaty_and_a_threat_to_Russian_interests_in_the_Holy_Land.;;;;;;;;;;;;;
EVTDESC97503_NEWS_MEDIUM;A_crisis_brews_in_the_Levant:_the_French_government_has_successfully_pressured_$FROMCOUNTRY$_into_accepting_their_claim_of_authority_over_Christian_holy_sites_in_Palestine_--_authority_which_has_traditionally_belonged_to_Russia_ever_since_the_1774_Treaty_of_Küçük_Kaynarca.;;;;;;;;;;;;;
EVTDESC97503_NEWS_SHORT;The_French_government_has_pressured_$FROMCOUNTRY$_into_accepting_their_claim_of_authority_over_Christian_holy_sites_in_Palestine_-_authority_which_has_traditionally_rested_with_Russia.;;;;;;;;;;;;;
EVTDESC97510_NEWS_LONG;The_powers_of_Europe_have_met_in_Paris_to_settle_the_recent_matter_of_the_Crimean_War_-_considered_by_many_to_be_a_punishment_of_Russia_for_its_stalled_invasion_of_the_Ottoman_Empire._Russia_has_suffered_a_humiliating_defeat,_has_lost_influence_in_the_Ottoman_Empire,_and_has_now_been_asked_to_surrender_the_Budjak_region_to_Romania._A_clear_victory_for_the_French.;;;;;;;;;;;;;
EVTDESC97510_NEWS_MEDIUM;The_powers_of_Europe_have_met_in_Paris_to_settle_the_recent_matter_of_the_Crimean_War._Russia_has_suffered_a_humiliating_defeat,_has_lost_influence_in_the_Ottoman_Empire,_and_has_now_been_asked_to_surrender_the_Budjak_region_to_Romania._A_clear_victory_for_the_French.;;;;;;;;;;;;;
