EVTDESC16500;\n\nDelegates_from_the_northern_states_are_growing_increasingly_impatient_with_the_deadlock_in_the_senate_on_the_issue_of_slavery,_citing_what_they_see_as_an_unreasonable_balance_of_power_currently_controlled_by_southern_interests._This_has_led_to_demands_for_a_second_constitutional_convention_and_a_change_to_a_more_proportional_system_of_government_based_on_population_--_a_demand_adamantly_opposed_by_the_south,_and_not_universally_supported_even_in_the_north.;;;;;;;;;;;;;
EVTDESC16501;\n\nDelegates_from_the_northern_states_are_growing_increasingly_impatient_with_the_deadlock_in_the_senate_on_the_issue_of_slavery,_citing_what_they_see_as_an_unreasonable_balance_of_power_currently_controlled_by_southern_interests._Despite_the_move_to_more_proportional_government,_things_have_not_changed_and_thus_there_is_talk_that_perhaps_it_is_the_north_that_needs_to_secede_into_a_new_union_based_on_the_freedom_of_men.;;;;;;;;;;;;;
EVTDESC16510;\n\nA_convention_of_northern_delegates_have_convened_in_Philadelphia_to_announce_the_formation_of_a_new_union:_the_Free_States_of_America,_free_of_slavery_and_dedicated_to_true_freedom_for_all_men._The_'true'_American_government_has_decreed_this_the_act_of_traitors,_and_already_is_assembling_its_military_to_crush_the_northern_secessionists._The_so-called_Free_American_government,_however,_is_calling_on_patriots_to_rebel_against_a_government_held_hostage_to_southern_aristocrats_and_hidebound_thinking.;;;;;;;;;;;;;
EVTDESC16515;\n\nThe_civil_war_is_over..._and_we_have_lost._The_United_States_of_America_that_was_is_now_gone._Delegates_in_$CAPITAL$_have_convened_to_urge_the_government_to_put_aside_the_former_constitution,_declaring_it_irrelevant_for_the_reality_that_now_faces_us._A_new_constitution_is_being_drafted,_one_heralding_our_place_as_master_of_the_South,_though_there_are_yet_some_who_say_our_destiny_must_one_day_be_retaken_and_that_not_all_is_lost.;;;;;;;;;;;;;
EVTDESC97550;\n\nThe_Federal_Republic_of_Central_America_has_been_chaotic_since_its_inception._Liberals_who_had_high_hopes_for_the_union_are_in_constant_battle_with_conservatives,_in_particular_the_clergy_and_wealthy_landowners,_and_there_is_a_general_fear_of_domination_by_Guatemala_and_resentment_of_the_rule_of_the_liberal_elites_in_El_Salvador._At_this_point,_the_struggle_to_maintain_the_union_seems_like_an_almost_impossible_one.;;;;;;;;;;;;;
EVTDESC97560;\n\nThe_Federal_Republic_of_Central_America_is_rapidly_disintegrating._Members_of_the_government_have_met_in_$CAPITAL$_to_discuss_whether_the_union_should_be_officially_dissolved_and_the_state_of_El_Salvador_declared,_or_whether_we_should_fight_to_preserve_what_we_have._Some_consider_that_to_be_an_impossible_task,_though_liberals_argue_that_we_should_not_allow_conservatives_doom_the_region_to_a_future_of_division_and_internal_squabbling.;;;;;;;;;;;;;
EVTDESC32550;\n\nCentral_American_delegates_have_recently_come_in_from_London_in_hopes_of_purchasing_British_Belize._What_should_we_do?;;;;;;;;;;;;;
EVTDESC32551;\n\n$FROMCOUNTRY$_has_agreed_to_sell_Belize_to_us!_Hip,_hip,_hurrah!;;;;;;;;;;;;;
EVTDESC32552;\n\n$MONARCHTITLE$,_negotiations_with_$FROMCOUNTRY$_over_Belize_have_stalled,_and_they_have_declined_to_sell_us_the_colony.;;;;;;;;;;;;;
EVTDESC975600;\n\nWe_must_end_the_civil_war._It_has_gone_on_too_long.;;;;;;;;;;;;;
EVTDESC44122;\n\nWe_have_concluded_a_treaty_with_$FROMCOUNTRY$,_resolving_several_long-standing_border_disputes_between_our_nations._In_particular,_the_treaty_has_clearly_established_the_border_between_Maine_and_the_British_colony_of_New_Brunswick.;;;;;;;;;;;;;
EVTDESC44126;\n\nThe_American_ambassador_has_informed_us_that_it_would_be_in_our_best_interests_to_sell_the_lands_north_of_the_Rio_Grande_to_the_United_States._The_amount_they_offer_is_considerable,_and_the_northwest_territories_are_of_limited_value_to_us,_but_it_is_almost_an_insult_that_they_would_think_us_so_eager_to_give_up_our_rightful_territory.;;;;;;;;;;;;;
EVTDESC44127;\n\nThe_Mexicans_have_refused_our_generous_offer._Our_only_recourse_is_force_of_arms.;;;;;;;;;;;;;
EVTDESC44140;\n\n$FROMCOUNTRY$_has_approached_the_$COUNTRY_ADJ$_government_to_inquire_about_the_possibility_of_purchasing_our_territory_in_northern_Alaska._The_land_is_not_valuable,_and_since_previous_$FROMCOUNTRY_ADJ$_claims_to_the_area_will_no_doubt_only_lead_to_conflict,_we_should_perhaps_consider_the_sale.;;;;;;;;;;;;;
EVTDESC44141;\n\n$FROMCOUNTRY$_has_refused_to_sell_the_Alaskan_territory._Considering_that_the_$COUNTRY_ADJ$_people_already_consider_the_territory_rightfully_ours,_many_are_calling_for_war_to_reclaim_the_land.;;;;;;;;;;;;;
EVTDESC44142;\n\nThe_Alaskan_territory_is_ours!;;;;;;;;;;;;;
EVTDESC44145;\n\n$FROMCOUNTRY$_has_approached_the_$COUNTRY_ADJ$_government_to_inquire_about_the_possibility_of_purchasing_our_Pacific_Island_territories_near_Hawaii._The_land_is_not_valuable,_and_previous_$FROMCOUNTRY_ADJ$_claims_to_the_area_will_no_doubt_only_lead_to_conflict._We_should_perhaps_consider_the_sale.;;;;;;;;;;;;;
EVTDESC44146;\n\n$FROMCOUNTRY$_has_refused_to_sell_the_Hawaiian_Islands_territory._Considering_the_$COUNTRY_ADJ$_people_already_consider_the_territory_rightfully_ours,_many_are_calling_for_war_to_reclaim_the_land.;;;;;;;;;;;;;
EVTDESC44147;\n\nThe_Hawaiian_Islands_are_ours!;;;;;;;;;;;;;
EVTDESC44150;\n\nAs_American_and_British_settlers_begin_to_move_to_the_west_coast_of_North_America,_there_has_been_a_growing_dispute_as_to_who_owns_the_Oregon_Country._The_entire_region_west_of_the_Rockies_(called_Columbia_by_the_British)_has_been_explored_by_both_countries_and_there_are_legitimate_claims_on_either_side._British_claims_stretch_all_the_way_south_to_the_42nd_Parallel_while_American_claims_reach_north_to_the_54th_Parallel._But_the_British_claim_they_are_willing_to_compromise_and_have_been_pushing_for_an_established_border_along_the_Columbia_River_which_they_believe_would_be_a_fair_solution_and_help_both_nations_avoid_another_costly_war._It's_clearly_a_tense_situation,_and_the_specter_of_war_with_the_British_looms_as_politicians_in_the_current_election_campaign_are_banging_the_drums_of_Manifest_Destiny_in_order_to_gain_support.;;;;;;;;;;;;;
EVTDESC44151;\n\nAs_American_and_British_settlers_begin_to_move_to_the_west_coast_of_North_America,_there_has_been_a_growing_dispute_as_to_who_owns_the_Columbia_District._The_entire_region_west_of_the_Rockies_(called_the_Oregon_Country_by_the_Americans)_has_been_explored_by_both_countries_and_there_are_legitimate_claims_on_either_side._The_British_claim_all_the_way_south_to_the_42nd_Parallel_and_the_Americans_north_to_the_54th_Parallel._The_situation_is_tense,_and_made_more_so_by_jingoistic_American_politicians_calling_for_sovereignty_over_the_entire_continent._Even_so,_the_American_government_has_sent_a_delegation_seeking_a_compromise_in_the_region._Their_proposal_is_continuing_the_49th_parallel_border_to_the_Pacific_but_leaving_Vancouver_Island_to_us.;;;;;;;;;;;;;
EVTDESC441501;\n\nAs_American_and_British_settlers_begin_to_move_to_the_west_coast_of_North_America,_there_has_been_a_growing_dispute_as_to_who_owns_the_Columbia_District._The_entire_region_west_of_the_Rockies_(called_the_Oregon_Country_by_the_Americans)_has_been_explored_by_both_countries_and_there_are_legitimate_claims_on_either_side._The_British_claim_all_the_way_south_to_the_42nd_Parallel_and_the_Americans_north_to_the_54th_Parallel._The_situation_is_tense,_and_made_more_so_by_jingoistic_American_politicians_calling_for_sovereignty_over_the_entire_continent._Even_so,_the_American_government_has_sent_a_delegation_seeking_a_compromise_in_the_region._Their_proposal_is_continuing_the_49th_parallel_border_to_the_Pacific_and_then_splitting_Vancouver_Island_along_it.;;;;;;;;;;;;;
EVTDESC441511;\n\nAs_American_and_British_settlers_begin_to_move_to_the_west_coast_of_North_America,_there_has_been_a_growing_dispute_as_to_who_owns_the_Columbia_District._The_entire_region_west_of_the_Rockies_(called_the_Oregon_Country_by_the_Americans)_has_been_explored_by_both_countries_and_there_are_legitimate_claims_on_either_side._The_British_claim_all_the_way_south_to_the_42nd_Parallel_and_the_Americans_north_to_the_54th_Parallel._The_situation_is_tense,_and_made_more_so_by_jingoistic_American_politicians_calling_for_sovereignty_over_the_entire_continent._Even_so,_the_American_government_has_sent_a_delegation_seeking_a_compromise_in_the_region:_They_suggest_establishing_an_independent_buffer_state_to_avoid_conflict.;;;;;;;;;;;;;
EVTDESC44152;\n\nThe_British_have_agreed_to_a_compromise,_splitting_the_Oregon_Country_between_us_at_the_49th_Parallel._Any_British_lands_held_by_us_will_be_turned_over_to_them,_and_vice-versa._Though_some_Americans_are_upset,_many_others_are_breathing_a_sigh_of_relief.;;;;;;;;;;;;;
EVTDESC441521;\n\nThe_British_have_agreed_to_a_compromise,_ceding_their_half_of_the_Oregon_territory_to_the_independent_buffer_state._Any_British_lands_held_by_us_will_be_turned_over_to_them,_and_vice-versa._Though_some_Americans_are_upset,_many_others_are_breathing_a_sigh_of_relief.;;;;;;;;;;;;;
EVTDESC44153;\n\nThe_talks_with_the_British_have_broken_down,_primarily_due_to_the_continuing_calls_by_warmongering_politicians._Neither_of_our_options_now_is_very_pleasant:_either_we_abandon_our_claims_to_Oregon_no_matter_what_some_might_think,_or_we_press_ahead_with_the_claims_and_brace_for_eventual_war.;;;;;;;;;;;;;
EVTDESC44154;\n\nAs_American_and_British_settlers_begin_to_move_to_the_west_coast_of_North_America,_there_has_been_a_growing_dispute_as_to_who_owns_the_Columbia_District._The_entire_region_west_of_the_Rockies_(called_the_Oregon_Country_by_the_Americans)_has_been_explored_by_both_countries_and_there_are_legitimate_claims_on_either_side._Recently_the_situation_has_been_exacerbated_by_American_politicians_rattling_their_sabers_over_their_idea_of_'Manifest_Destiny',_and_they_have_pressed_their_claim_all_the_way_north_to_the_54th_Parallel._It_will_almost_certainly_mean_war,_and_our_only_consideration_should_probably_be_whether_we_wish_to_pursue_another_costly_war_with_the_Americans_in_North_America_when_our_time_could_better_be_spent_elsewhere.;;;;;;;;;;;;;
EVTDESC44155;\n\nThe_British_have_elected_to_withdraw_from_Oregon_and_have_signed_a_treaty_to_hand_any_American_land_over_to_us.;;;;;;;;;;;;;
EVTDESC44156;\n\nTensions_over_the_Columbia_District_seemed_to_fizzle_as_American_willingness_to_compromise_had_become_well_apparent_to_British_diplomats_during_negotiations._A_favorable_agreement_appears_to_have_come_within_our_grasp_which_would_split_the_Columbia_District_along_the_Columbia_River_and_end_most_disputes_over_the_territory.;;;;;;;;;;;;;
EVTDESC44805;\n\nA_general_and_war_hero_of_Mexican_independence,_Santa_Anna_was_elected_President_in_1833._After_deposing_his_liberal_vice-president,_Santa_Anna_abrogated_the_1826_Constitution_and_took_control_of_the_country_as_a_conservative_dictator_with_both_church_and_military_backing._Many_Mexican_states_objected_to_this_centralization_of_power,_and_with_the_rebellion_of_Tejas_to_the_north_the_entire_country_seems_to_be_in_a_state_of_chaos.;;;;;;;;;;;;;
EVTDESC44815;\n\nThe_rebel_state_of_Tejas_has_been_recaptured._A_glorious_victory_for_Mexico_and_a_blow_against_the_malcontents_who_seek_to_spread_dissension_and_discord!;;;;;;;;;;;;;
EVTDESC44820;\n\nInspired_by_the_success_of_the_Texas_rebellion_against_the_centralist_government,_federalist_malcontents_in_the_territories_along_the_Rio_Grande_have_risen_up_and_declared_their_independence_from_Mexico_with_covert_support_from_Texas._Their_flag_has_three_stars,_representing_Coahuila,_Nuevo_León_and_Tamaulipas,_the_three_rebellious_states._Jesús_de_Cárdenas,_a_former_lawyer_and_political_chief_of_the_northern_department_of_Tamaulipas_has_been_sworn_in_as_president_of_the_new_republic._The_new_government_has_already_begun_issuing_its_own_newspaper,_named_'Correo_del_Rio_Bravo_del_Norte'._Their_motto_is_'Dios,_Libertad_y_Convención',_or_'God,_Liberty_and_Convention'._Antonio_Canales_Rosillo,_a_local_officer,_has_been_appointed_commander-in-chief_of_the_rebel_army,_and_is_beginning_to_gather_his_forces_to_face_the_unitarian_army_in_spite_of_the_odds.;;;;;;;;;;;;;
EVTDESC44821;\n\nAngered_by_the_abrogation_of_the_1824_Constitution_and_the_centralization_of_government_power_in_Mexico_City,_liberals_in_the_Yucatan_have_declared_their_independence._The_disloyal_federal_army_of_Yucatán_has_joined_the_ranks_of_the_rebels,_quickly_seizing_the_key_cities_of_Mérida,_Valladolid_and_Campeche._They_have_even_created_their_own_constitution,_cementing_freedom_of_religion,_juries_in_courts_and_compulsory_military_service_within_the_republic.;;;;;;;;;;;;;
EVTDESC44822;\n\nEventually,_the_Mexican_government_will_come_after_our_country_and_seek_to_re-incorporate_it_into_the_federation._If_we_are_to_survive,_joining_the_United_Provinces_of_Central_America_may_be_our_only_hope._Shall_we_make_the_request?;;;;;;;;;;;;;
EVTDESC44825;\n\nWith_our_capital_under_American_control,_it_seems_we_have_little_choice_but_to_negotiate._The_Americans_have_offered_us_a_deal:_the_normalization_of_relations,_the_forgiveness_of_our_debt_and_the_payment_of_a_great_deal_of_money..._all_in_exchange_for_a_cession_of_all_the_northern_territories_currently_claimed_by_their_country._If_we_refuse,_it_may_mean_many_years_more_of_war_for_us_until_these_Americans_get_what_they_want.;;;;;;;;;;;;;
EVTDESC44826;\n\n$FROMCOUNTRY$_has_signed_the_Treaty_of_Guadalupe_Hidalgo,_ceding_all_American-claimed_territory_to_our_control._For_now,_the_relations_between_our_two_countries_can_return_to_normal.;;;;;;;;;;;;;
EVTDESC44827;\n\nDespite_having_them_over_the_figurative_barrel,_the_$FROMCOUNTRY_ADJ$_government_has_refused_to_capitulate_to_our_demands._So_much_the_worse_for_them.;;;;;;;;;;;;;
EVTDESC44830;\n\nEmperor_Maximilian_has_never_enjoyed_popular_support_in_Mexico,_and_now_that_forces_led_by_Benito_Juárez_have_captured_him_it_seems_his_reign_has_come_to_an_end._Court-martialed_and_executed_by_a_firing_squad,_the_new_republic_was_declared_only_days_after_his_death._Benito_Juárez_has_assumed_the_role_of_President_of_Mexico.;;;;;;;;;;;;;
EVTDESC44835;\n\nPorfirio_Díaz,_General_of_Mexico_and_considered_a_hero_by_some,_has_overthrown_the_democratic_government_of_Mexico_in_a_military_coup._Planned_in_secret_with_several_military_officers_and_announced_in_Oaxaca,_it_has_disavowed_the_presidency_of_Sebastián_Lerdo_de_Tejada_and_installed_Diaz_as_a_military-backed_dictator.;;;;;;;;;;;;;
EVTDESC44840;\n\nIn_a_surprise_development,_the_leader_of_Mexico_--_General_Antonio_de_Santa_Anna_himself_--_has_been_captured._Found_running_through_the_countryside,_attempting_to_escape_back_to_Mexico,_he_has_been_imprisoned_in_a_Texan_jail_and_forced_to_negotiate._We_can_force_the_man_to_agree_to_a_peace_treaty_--_even_though_many_consider_the_odds_of_Santa_Anna's_own_country_agreeing_to_terms_exacted_under_duress_to_be_slight,_it_may_be_our_only_hope_against_overwhelming_odds._At_the_very_least,_the_humiliation_dealt_against_their_leader_will_be_a_blow_against_the_Mexican_government_and_one_from_which_they_will_not_soon_recover.;;;;;;;;;;;;;
EVTDESC44841;\n\nIn_a_humiliating_blow_to_Mexico's_prestige,_General_Santa_Anna_has_been_captured_within_Texan_territory_--_separated_from_our_army_and_found_wandering_the_countryside_in_an_attempt_to_return_to_Mexico._While_imprisoned,_he_agreed_to_a_series_of_treaties_which_recognized_Texan_independence_among_other_guarantees..._all_in_exchange_for_his_safe_return._We_are_now_faced_with_a_question:_while_the_treaties_are_worthless,_disregarding_them_completely_could_give_the_Americans_a_cause_to_intervene._Either_way,_one_thing_is_certain:_as_the_architect_of_this_fiasco,_Santa_Anna's_time_in_power_is_done.;;;;;;;;;;;;;
EVTDESC44842;\n\nWhile_Mexico_had_every_reason_to_refute_the_treaties_signed_by_Santa_Anna,_it_seems_their_willingness_to_continue_the_war_against_Texas_has_waned._They_will_not_embarrass_themselves_further,_and_have_agreed_to_let_us_remain_free_in_exchange_for_Santa_Anna's_return._For_the_moment,_this_means_the_war_with_Mexico_is_over..._whether_that_peace_will_continue_remains_to_be_seen.;;;;;;;;;;;;;
EVTDESC44843;\n\nAs_expected,_the_Mexican_government_has_refuted_the_Treaties_of_Velasco_and_refused_to_negotiate_for_Santa_Anna's_return._They_are,_however,_evidently_afraid_that_the_treaties_have_enough_validity_that_ignoring_them_would_give_the_Americans_an_excuse_to_intervene_--_and_have_called_for_a_ceasefire._How_long_it_will_last_is_unknown,_but_for_the_moment_Texas_has_its_respite.;;;;;;;;;;;;;
EVTDESC44844;\n\nNot_unexpectedly,_Mexico_has_ignored_the_terms_of_the_Treaties_of_Velasco_--_claiming_that_Santa_Anna_only_agreed_to_them_under_duress._Indeed,_Santa_Anna_himself_has_been_quick_to_back_up_their_claim_even_despite_his_precarious_position._The_one_bright_light_in_this?_It_might_be_the_cause_the_American_government_has_been_looking_for_to_intervene_in_our_war.;;;;;;;;;;;;;
EVTDESC44845;\n\nDespite_the_assurances_supposedly_offered_by_the_Treaties_of_Velasco,_we_once_again_find_ourselves_at_war_with_Mexico._The_ceasefire_is,_it_seems,_now_over._While_many_in_our_government_never_expected_Mexico_to_live_up_to_the_terms_of_the_treaties_anyhow,_they_do_suggest_that_this_might_be_enough_cause_for_the_Americans_to_intervene._Such_an_intervention_would,_of_course,_be_inviting_the_wolves_through_the_front_door_-_but_do_we_have_any_other_choice?;;;;;;;;;;;;;
EVTDESC44846;\n\nA_diplomat_has_arrived_in_Washington_from_Texas_--_a_part_of_the_Mexican_frontier,_settled_by_southerners_who_had_been_offered_land_by_the_Mexican_government_and_who_then_rebelled_against_its_tyranny._The_diplomat_has_asked_for_American_intervention_in_their_war,_claiming_that_a_treaty_had_been_worked_out_with_Mexico_which_they_then_of_course_immediately_refuted._It_seems_like_shaky_grounds,_but_do_we_turn_our_backs_on_them?;;;;;;;;;;;;;
EVTDESC96100;\n\nA_wave_of_nationalism_has_begun_to_spread_among_the_Mashriqi,_fueled_by_their_resentment_over_$COUNTRY_ADJ$_rule._Our_governors_in_the_region_are_understandably_nervous,_and_report_that_we_can_expect_major_rebellions_in_the_coming_years_unless_we_are_very_careful.;;;;;;;;;;;;;
EVTDESC96101;\n\nWe_have_been_granted_self-rule_by_our_$FROMCOUNTRY_ADJ$_rulers.;;;;;;;;;;;;;
EVTDESC96102;\n\nThe_Arab_Revolt_has_begun,_and_many_people_in_$CAPITAL$_are_flying_the_revolt_flag._They_are_demanding_freedom_from_foreigner_rule,_and_we_will_have_difficulty_keeping_them_under_control..._provided_that's_what_we_wish_to_do,_of_course.;;;;;;;;;;;;;
EVTDESC96105;\n\nThe_general_insurgency_by_$COUNTRY$'s_Arab_population_has_been_brought_to_an_end._For_the_moment,_peace_has_been_restored_and_the_momentum_of_the_Arab_resistance_dissolved.;;;;;;;;;;;;;
EVTDESC96110;\n\nAbdul-Aziz,_scion_of_the_House_of_Saud,_has_returned_from_exile_in_Kuwait._Not_only_that,_the_man_has_managed_to_forge_an_alliance_with_the_southern_Bedouin_tribes_and_retaken_Riyadh._We_must_deal_with_ibn_Saud_quickly,_lest_he_retake_even_more_land_and_reverse_our_earlier_victory_over_his_house.;;;;;;;;;;;;;
EVTDESC96115;\n\nWe_have_always_been_torn_between_our_loyalty_to_Egypt_and_to_the_Ottoman_Empire._The_time_has_come_to_decide_between_them.;;;;;;;;;;;;;
EVTDESC96120;\n\nThe_House_of_Saud_will_never_unite_Arabia_so_long_as_the_Emirate_of_Ha'il_stands_on_our_northern_border._We_must_marshal_our_force_and_bring_them_to_their_knees.;;;;;;;;;;;;;
EVTDESC96121;\n\nThe_House_of_Rashid_will_never_unite_Arabia_so_long_as_the_Emirate_of_Nejd_stands_on_our_southern_border._We_must_marshal_our_force_and_bring_them_to_their_knees.;;;;;;;;;;;;;
EVTDESC97170;\n\nIn_the_troubled_atmosphere_of_Sudan's_modernization,_Muhammad_Ahmad_ibn_as_Sayyid_Abd_Allah,_a_fakir_and_religious_leader,_has_proclaimed_himself_the_Mahdi_(or_'guided_one')._The_son_of_a_Dongola_boat-builder,_Muhammad_Ahmad_had_become_the_disciple_of_Muhammad_ash_Sharif,_the_head_of_the_Sammaniyah_order._Now,_combining_personal_magnetism_with_religious_zealotry,_he_begun_a_war_to_unify_the_tribes_in_western_and_central_Sudan,_determined_to_expel_us_and_restore_Islam_to_its_primitive_purity._While_the_local_government_in_Khartoum_initially_dismissed_this_man,_further_reports_indicate_the_Mahdi_possesses_a_great_deal_of_magnetism_--_and_his_rallying_call_of_driving_all_foreign_presence_out_of_the_Sudan_has_gained_him_a_large_following._These_Mahdists_may_prove_to_be_a_serious_threat_-_especially_if_they_capture_Khartoum.;;;;;;;;;;;;;
EVTDESC98725;\n\nThe_call_has_gone_out_across_the_world:_a_nation_has_risen_to_lead_the_Arab_masses_into_the_future,_a_greater_power_that_can_withstand_the_onslaught_of_colonialism_by_the_European_powers._They_must_rise_up_and_join_$COUNTRY$,_or_forever_spend_their_lives_as_servants_to_foreign_masters.;;;;;;;;;;;;;
EVTDESC95260;\n\nWith_the_end_of_the_democratic_government_of_the_United_States,_there_is_a_growing_feeling_among_many_Americans_that_the_principles_upon_which_the_country_were_founded_no_longer_apply._Talk_of_secession_is_frequent,_if_quiet,_and_as_unrest_begins_to_grow_it's_become_increasingly_more_possible_that_liberal-minded_states_will_attempt_to_pull_out_of_the_Union._If_they_do,_we_must_be_ready.;;;;;;;;;;;;;
EVTDESC95262;\n\nWith_the_totalitarian_regime_ended,_Americans_have_taken_to_the_streets_to_celebrate_their_regained_liberties._Flags_of_the_Sons_of_Liberty_are_in_evidence_everywhere._Let_us_hope_this_new_era_holds,_and_that_the_Union_has_not_already_been_sundered_beyond_repair.;;;;;;;;;;;;;
EVTDESC95265;\n\n'On_this_day_in_the_year_of_our_lord,_$YEAR$,_do_we_declare_the_Union_to_be_defunct,_a_relic_of_the_past_now_only_a_shadow_of_its_former_greatness._We_delegates_hereby_declare_ourselves_the_inheritors_of_that_once-great_legacy,_and_forever_more_shall_we_be_known_as_the_Free_States_of_America.'_\n_\n_With_those_words,delegates_from_several_states_in_the_north_have_gathered_in_Philadelphia_and_declared_their_secession_from_the_Union._Whether_we_can_move_fast_enough_to_ensure_those_states_never_act_upon_the_declaration,_or_whether_others_will_heed_the_call_of_these_so-called_'Free_States'_remains_to_be_seen.;;;;;;;;;;;;;
EVTDESC95267;\n\n'Whereas_once_the_dream_of_our_rightful_independence_was_crushed,_we_stand_here_in_the_city_of_Richmond_to_declare_that_it_has_been_reborn._No_longer_can_the_South_remain_under_the_heel_of_the_North_and_call_it_freedom_--_the_Confederacy_must_rise_again!'_\n_\n_With_those_words,_a_large_group_of_delegates_gathered_in_Richmond_have_declared_the_Confederate_States_of_America_reborn._At_least_one_state_has_agreed_to_secede,_and_its_possible_that_others_will_join_them,_now_or_very_soon._If_we_are_to_stop_this_new_rebellion,_we_will_need_to_act_quickly.;;;;;;;;;;;;;
EVTDESC95269;\n\n'Whereas_once_our_land_was_the_frontier_of_America,_now_it_is_the_frontier_of_freedom._The_Oregon_Country_is_a_land_where_men_achieve_their_destiny_through_honest_toil_and_while_believing_in_the_equality_of_men._Since_the_Union_no_longer_believes_in_the_same,_we_hereby_declare_it_dead.'_\n_\n_With_these_words,_a_group_of_delegates_gathering_in_the_city_of_Portland_have_declared_the_secession_of_Oregon_from_the_Union._While_other_parts_of_the_region_may_join_them,_it's_unknown_whether_everyone_there_feels_the_same._Clearly_this_rebellion_must_be_stopped_before_it_gains_further_traction.;;;;;;;;;;;;;
EVTDESC95271;\n\n'We_are_the_true_heartland_of_America._We_know_things_that_Washington_has_forgotten:_the_value_of_honesty,_the_need_for_virtue,_and_the_true_meaning_of_freedom._What_they_have_put_aside,_we_shall_pick_up_and_keep_close_to_our_hearts_--_for_now,_a_new_nation_is_born._A_republic_that_will_stand_the_test_of_time_as_the_nation_we_step_away_from_has_not.'_\n_\n_With_these_words,_a_group_of_delegates_gathered_in_the_city_of_Denver_has_declared_the_creation_of_the_Colorado_Republic._Whether_more_states_will_join_their_rebellion_still_remains_to_be_seen.;;;;;;;;;;;;;
EVTDESC95273;\n\n'What_the_fools_in_Washington_have_forgotten_is_that_we_are_not_their_subjects._We_are_their_allies._If_they_abuse_us,_we_do_not_lie_back_and_ask_for_forgiveness._We_leave._That_is_what_we_do_here_today:_we_are_forging_a_new_alliance_of_equals,_brothers_with_a_common_heritage_who_will_never_forget_the_evils_that_lie_in_tyranny_and_corruption.'_\n_\n_With_these_words,_a_group_of_delegates_gathering_in_the_city_of_Chicago_have_declared_the_formation_of_a_'New_American_Alliance'._The_state_of_Illinois_has_seceded_from_the_Union_to_create_it,_and_it's_entirely_possible_that_others_will_join_them_if_we_do_not_act_quickly.;;;;;;;;;;;;;
EVTDESC95275;\n\n'Ours_is_a_nation_born_of_resolution._The_Washington_government_thought_it_could_stretch_its_hand_across_the_breadth_of_North_America,_that_all_they_touched_would_bow_down_and_be_forever_grateful_for_their_overlordship._We_say_it_is_not_so,_and_stand_here_today_to_proclaim_that_there_is_a_better_way.'_\n_\n_With_these_words,_a_group_of_delegates_gathered_in_Rapid_City_have_declared_the_formation_of_the_'Dakota_Republic'._South_Dakota_has_seceded_from_the_Union,_and_it's_possible_that_others_may_soon_join_them._Do_they_not_realize_how_short-lived_their_rebellion_will_surely_be?;;;;;;;;;;;;;
EVTDESC95277;\n\n'We_have_been_the_subjects_of_despots_in_Mexico_as_well_as_cruel_tyrants_in_Washington,_and_we_stand_here_before_you_today_to_declare_that_we_will_stand_for_neither._Ours_is_a_unique_heritage,_and_we_will_move_forward_with_the_intention_of_celebrating_it_in_the_spirit_of_freedom_and_goodwill_for_all_mankind.'_\n_\n_With_these_words,_a_group_of_delegates_gathered_in_Phoenix_have_declared_the_formation_of_a_'Pueblo_Republic'._Arizona_and_New_Mexico_have_both_seceded_from_the_union_to_form_it,_daring_us_to_stop_their_rebellion_--_if_we_can.;;;;;;;;;;;;;
EVTDESC95278;\n\n'Our_path_lies_in_a_different_direction_--_with_our_hearts,_our_faith,_and_our_integrity._May_God_watch_over_us_and_keep_us_safe_in_this_perilous_world.'_\n_\n_With_these_words,_the_leader_of_the_Mormons_has_declared_the_formation_of_the_independent_nation_of_Deseret,_encompassing_both_Utah_and_Nevada._They_stand_ready_to_resist_any_attempt_by_us_to_retake_them_through_force.;;;;;;;;;;;;;
EVTDESC95279;\n\n'Our_joining_of_the_Union_was_with_the_understanding_that_it_meant_something_--_we_were_joining_a_cause_for_true_freedom_in_a_world_full_of_totalitarianism,_a_cause_far_greater_than_any_we_could_hope_to_achieve_on_our_own._We_were_mistaken,_and_now_we_must_march_forward_on_our_own_terms._May_God_help_us_all.'_\n_\n_With_these_words,_the_governor_of_California_met_with_a_large_number_of_delegates_in_San_Francisco_and_declared_their_state_seceded_from_the_Union_--_to_the_widespread_support_of_many_Californians.;;;;;;;;;;;;;
EVTDESC95280;\n\n'We_are_the_Lone_Star_State._We_fought_against_the_Mexicans_and_succeeded,_and_now_we_shall_fight_against_the_Yankees_if_they_come._Let_them_come._Texas_bows_before_no-one.'_\n_\n_With_these_words,_the_governor_of_Texas_stood_before_a_group_of_gathered_delegates_and_declared_their_state_seceded_from_the_Union._Already_an_army_of_supporters_is_gathering_in_Austin,_ready_to_fight_against_any_reprisal_from_Washington.;;;;;;;;;;;;;
EVTDESC95281;\n\n'We_stand_here_in_Boston,_the_birthplace_of_this_nation_and_the_home_of_Liberty._Let_Liberty_sing,_let_it_announce_to_the_world_that_our_beloved_homeland_has_fallen_from_grace._It_is_up_to_the_Sons_of_Liberty_to_rise_in_its_place,_to_fight_for_truth_and_freedom_wherever_its_meaning_has_been_lost._We_will_brook_no_tyrants_in_America.'_\n_\n_With_these_words,_a_group_of_delegates_from_throughout_New_England_have_declared_their_states_seceded_from_the_Union.;;;;;;;;;;;;;
