Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC190364;Published_in_Tiflis_and_smuggled_into_the_country_from_$FROMCOUNTRY$,_Molla_Nasreddin_is_a_satirical_journal_which_is_rapidly_gaining_a_following_in_our_country._Combining_poetry_with_beautiful_illustrations,_the_journal_is_not_only_read_by_the_literate_classes_but_also_by_the_illiterate_peasants._All_to_the_chagrin_of_the_clergy._Molla_Nasreddin_likes_nothing_more_than_taking_jabs_at_the_clergy's_perceived_backward_lifestyle_and_values._Contrasting_their_fanaticism_with_the_enlightened_values_of_the_West,_the_journal_calls_upon_all_to_throw_off_the_shackles_of_superstition_and_adopt_advanced_Western_social_norms_and_practices.\nMolla_Nasreddin_attacks_the_hypocrisy_of_the_Muslim_clergy,_the_colonial_policies_of_the_US_and_European_nations_towards_the_rest_of_the_world,_and_the_venal_corruption_of_the_local_elite,_while_arguing_repeatedly_for_Westernization,_educational_reform,_and_equal_rights_for_women.;;;;;;;;;;;;;
EVTNAME190365;Merchant Councils;;;;;;;;;;;;;
EVTDESC190365;With_the_growth_in_foreign_trade_slowly_the_tojjar_-the_prominent_merchants-_have_become_the_dominant_economic_players,_and_not_the_patrimonial_government_agents._However_power_by_far_and_large_still_resides_with_the_old_elites_who_are_thoroughly_uninterested_in_economic_reform,_and_would_rather_enrich_themselves_at_the_expense_of_the_tojjar._We've_been_approached_by_a_small_group_of_tojjar_who_are_demanding_the_removal_of_the_ineffective_and_corrupt_government_officials_and_replace_them_with_religious,_unbiased_and_not_avaricious_men._Furthermore_they_are_demanding_we_install_merchants'_assemblies_in_prominent_cities_and_ports_to_represent_the_merchants_interests_and_settle_matters_of_commercial_disputes,_while_promoting_commerce_and_protecting_merchants_from_foreign_competition.\nThe_old_elites,_however,_feeling_threatened_in_their_position,_have_allied_with_the_the_ulama_in_opposition_to_the_formation_of_these_merchant_councils.;;;;;;;;;;;;;
EVTNAME190366;The Power of the Ulama;;;;;;;;;;;;;
EVTDESC190366;With_the_fall_of_the_Safavid_dynasty_the_ulama_saw_a_chance_to_strengthen_its_authority._Sharia_courts,_teachers,_priests,_even_politicians,_all_rely_on_the_ulama_for_their_position.\n_While_some_may_argue_that_this_has_provided_security_and_stability_in_these_times_of_trouble,_others_have_argued_that_the_ulama_obstructs_modernization_and_as_such_is_complicit_in_the_weakend_state_our_empire_finds_itself._One_of_the_greatest_opponents_of_the_ulama_is_prime-minister_Amir_Kabir._Who,_while_working_for_the_border_committee_instituted_by_the_Second_Treaty_of_Erzurum,_closely_followed_the_Tanzimat_reforms_of_the_Ottoman_Empire_and_came_to_the_conclusion_that_the_only_way_to_modernize_and_strengthen_the_empire_is_by_limiting_the_power_and_influence_of_the_ulama.\nHe_has_now_proposed_measures_just_to_this_effect._While_it_will_limit_the_power_of_the_ulama,_expect_them_to_fight_it_tooth_and_nail_first.;;;;;;;;;;;;;
EVTNAME190367;The Rise of the Anjoman;;;;;;;;;;;;;
EVTDESC190367;Our_reign_has_seen_the_rise_of_the_anjoman:_secret_societies_formed_by_reformist_intellectuals,_government_officials,_bazaari_and_ulama_with_a_purpose_of_promoting_their_modernization_agenda._The_most_famous_of_these_is_the_Faramus-kana:_a_society_founded_by_Mirza_Malkom_Khan_inspired_by_the_Freemasons_of_the_West._But_where_the_anjoman_find_fertile_ground_for_growth_among_the_more_reform_minded_classes_-and_are_slowly_readying_the_minds_of_the_general_populace_for_change-_the_ulama_is_less_than_enthusiastic_of_their_ideas._In_their_eyes_many_of_the_anjoman_serve_to_spread_corrupt_ideas,_shelter_infidels,_promote_harmony_between_Muslims_and_non-Muslims,_and,_above_all,_constitute_religious_innovation_contrary_to_Islamic_precepts._As_a_result,_the_ulama_is_demanding_we_shut_down_the_anjoman_wherever_we_find_them,_the_Faramus-kana_foremost_among_them.;;;;;;;;;;;;;
EVTNAME190368;Amir Kabir;;;;;;;;;;;;;
EVTDESC190368;While_of_low_birth_Amir_Kabir,_born_Mirza_Tagha_Khan_Farahani,_has_shown_an_extraordinary_talent_for_administration._Ever_since_catching_the_eye_of_a_high_official_he_has_made_a_meteoric_rise_through_the_ranks._Starting_out_as_stable_master,_he_quickly_became_mostofi-ye_nezam,_chief_financial_administrator_of_the_army,_before_being_assigned_to_the_commission_delineating_the_Ottoman_border._A_posting_he_executed_with_furor._For_the_past_few_years_he_served_as_the_tutor_to_the_then_crown_prince_and_current_Shah_Naser_ed-Din._Perhaps_it_is_time_to_elevate_this_visionary_administrator_to_higher_office?;;;;;;;;;;;;;
EVTNAME190369;The Takiya Dawlat;;;;;;;;;;;;;
EVTDESC190369;Ashura_is_a_time_of_great_religious_significance_to_Shi'a_Muslims:_It_is_the_mourning_of_the_martyrdom_of_Imam_Hussein,_who_was_killed_the_by_the_tyrannical_Caliph_Yazid._Over_the_past_few_decades_a_new_phenomenon_around_Ashura_has_taken_root:_the_ta'ziya:_plays_depicting_the_martyrdom_of_Hussein._These_plays_take_place_on_specifically_built_stages_called_a_takiya._As_ta'ziya_are_rapidly_grow_in_popularity,_it_has_become_time_for_Tehran_to_get_its_own_takiya,_on_a_scale_grander_than_any_other!;;;;;;;;;;;;;
EVTNAME190370;The Dar al-Funun is hiring!;;;;;;;;;;;;;
EVTDESC190370;Under_the_auspicious_of_their_great_reformist_prime_minister_Amir_Kabir,_the_Persians_have_established_a_new_polytechnic_university_in_Tehran_called_the_Dar_al-Funun:_the_House_of_Art._This_university_is_the_first_truly_modern_educational_institution_in_Persia,_and_is_tasked_with_the_education_of_Persians_in_the_western_ways_of_medicine,_engineering,_military_science_and_geology._However,_being_rather_short_of_teachers_in_these_fields,_the_Persians_have_made_an_appeal_to_the_$PROVINCENAME$_Academy_for_educators_to_staff_the_university.;;;;;;;;;;;;;
EVTDESC300986;We've_suffered_a_major_defeat_at_the_hand_of_the_Persians,_and_they_are_now_demanding_we_hand_over_the_Shrine_Cities_of_Iraq_-Najaf_and_Karbala-_and_our_Persian_Gulf_coastal_possessions.;;;;;;;;;;;;;
EVTNAME300987;Return to the Treaty of Zuhab?;;;;;;;;;;;;;
EVTDESC300987;The_war_against_the_Ottomans_is_not_going_well_and_our_defeat_is_all_but_inevitable._Peace_feelers_indicate_that_the_Ottomans_are_open_to_restoring_the_border_to_that_of_the_Treaty_of_Zuhab:_The_restoration_of_Ottoman_territories_in_Iraq_and_Eastern_Anatolia_while_all_territories_in_Armenia,_Tabriz_and_Luristan_revert_back_to_us.;;;;;;;;;;;;;
EVTDESC300988;The_$FROMCOUNTRY_ADJ$s_have_put_out_peace_feelers_as_they_recognize_that_any_further_conflict_will_only_result_in_unnecessary_bloodshed_of_their_people._They_have_offered_to_restore_the_border_to_that_of_the_Treaty_of_Zahub:_All_territories_in_Iraq_and_Eastern_Anatolia_will_be_restored_to_us,_while_we'll_hand_back_anything_we_might_control_in_Armenia,_Tabriz_and_Luristan.;;;;;;;;;;;;;
EVTNAME300998;The Goldsmith Arbitration;;;;;;;;;;;;;
EVTDESC300998;Baluchistan_consists_of_numerous_more_or_less_independent_tribes_who_are_loosely_confederated_under_one_Great_Khan._But_even_though_the_Baluchis_have_never_accepted_any_central_authority,_we've_always_considered_them_to_be_part_of_our_empire._Recent_British_efforts_however_have_greatly_increased_their_influence_in_the_region.\n\nTo_settle_the_matter_as_to_whom_Baluchistan_belongs_for_once_and_all,_an_independent_arbitration_committee_has_been_called._It_has_ruled_that_Kohistan_belongs_in_the_Persian_sphere_of_influence,_while_the_rest_belongs_to_the_British_Raj._There_are_however_some_discrepancies_how_the_border_is_to_actually_run._If_we_act_quickly_we_might_be_able_to_take_advantages_of_this.\n\n[You've_gained_a_core_in_Bunpoor_and_Kussurkund._Bunpoor_is_safe_for_you,_but_the_Brits_can_capture_Kussurkund_via_a_CB_they_have_on_Markan];;;;;;;;;;;;;
EVTDESC300999;The_Kurdish_tribes_are_fiercely_independent,_almost_to_the_point_of_lawlessness_and_rebellion,_and_due_to_the_harsh_terrain_virtually_impossible_to_control._However_the_divided_nature_has_meant_they_have_been_unable_to_resist_our_rule._Now_a_influential_chieftain,_a_man_by_the_name_of_Sheikh_Ubeydullah,_has_managed_to_united_the_tribes_on_the_$FROMCOUNTRY_ADJ$_side_of_the_border,_and_he_has_now_crossed_the_border_to_raise_support_with_the_tribes_on_our_side._A_noted_nationalist,_his_success_of_uniting_the_Kurdish_tribes_are_a_possible_sign_of_a_coming_push_for_an_independent_Kurdistan.;;;;;;;;;;;;;
EVTNAME301001;$FROMCOUNTRY_ADJ$ Asserts Dominance over Lengeh;;;;;;;;;;;;;
EVTDESC301001;The_$FROMCOUNTRY_ADJ$s_have_reasserted_their_authority_over_the_ports_around_Lengeh_on_the_northern_shore_of_the_Persian_Gulf._The_ports_de_jure_belonged_to_$FROMCOUNTRY$,_but_due_to_internal_and_external_pressure_$FROMCOUNTRY$_had_been_unable_to_assert_their_authority._With_the_changing_internal_and_external_political_situation,_the_$FROMCOUNTRY_ADJ$s_felt_comfortable_enough_to_expel_all_foreign_influence_from_the_ports.;;;;;;;;;;;;;
EVTNAME301002;$FROMCOUNTRY_ADJ$ Asserts Dominance over Bushire;;;;;;;;;;;;;
EVTDESC301002;Bushire,_the_prime_port_and_commercial_city_of_$FROMCOUNTRY$._Home_to_our_Consulate_General_for_the_Gulf_and_center_of_$COUNTRY_ADJ$_economic_interest_in_the_region._While_the_city_was_not_official_$COUNTRY_ADJ$,_in_light_of_our_economic_and_diplomatic_presence_in_the_city_and_lack_of_$FROMCOUNTRY_ADJ$_authority,_the_general_held_opinion_was_that_it_might_as_well_have_been._Recent_changes_in_the_$FROMCOUNTRY_ADJ$_administration,_however,_has_given_them_sufficient_influence_in_the_region_to_reassert_their_authority_over_the_city.;;;;;;;;;;;;;
EVTNAME301003;The Bandar Abbas Lease;;;;;;;;;;;;;
EVTDESC301003;We've_been_approached_by_a_$FROMCOUNTRY_ADJ$_embassy_seeking_to_renegotiate_our_lease_on_the_port_of_Bandar_Abbas._It_would_seem_that_our_recent_troubles_have_emboldened_the_$FROMCOUNTRY_ADJ$s_in_their_stance_towards_us._The_renewed_lease_they_are_proposing_would_see_more_stringent_conditions,_a_higher_fee,_the_formal_recognition_of_Persian_sovereignty_over_the_region[*]_and_a_number_cancellation_clauses[**]\n\n[*]The_recognition_is_only_formal,_you_will_not_actually_secede_Bandar_Abbas_to_$FROMCOUNTRY$\n[**]i.e._bankruptcy,_rebellion,_revolution_and_$FROMCOUNTRY$_reaching_secondary_power_and_Oman_not.;;;;;;;;;;;;;
EVTDESC301004;The_Omanis_have_accepted_the_new_Bandar_Abbas_lease_treaty.;;;;;;;;;;;;;
EVTDESC301005;The_Omanis_have_rejected_the_new_Bandar_Abbas_lease_treaty.\n[You_gained_a_core_on_Bandar_Abbas.];;;;;;;;;;;;;
EVTDESC301006;The_$FROMCOUNTRY_ADJ$s_have_taken_possession_of_Bandar_Abbas_in_accordance_with_the_cancellation_clauses_of_Bandar_Abbas_lease_treaty._As_it_accordance_with_the_treaty,_there_is_very_little_we_can_do_about_it.;;;;;;;;;;;;;
EVTNAME301007;The Treaty of Akhal;;;;;;;;;;;;;
EVTDESC301007;The_$FROMCOUNTRY_ADJ$_Grand_Designs_for_Central_Asia_are_starting_to_interfere_with_our_just_claims_to_the_regions._Already_the_great_Khanate_of_Khiva_has_been_subdued,_while_it_seems_only_a_matter_of_time_until_the_other_Khanates_follow_suit._All_the_while_it_seems_exceedingly_unlikely_we_will_be_able_to_turn_this_trend.\n\nA_Russian_diplomatic_mission_has_arrived_in_$CAPITAL$_to_discuss_just_this_issue._They_propose_that,_in_the_interest_of_avoiding_unnecessary_conflict,_a_clear_border_is_defined._The_border_they_are_insisting_on_however_would_see_us_loose_all_our_claims_and_territories_in_Turkestan._Accepting_this_proposal_would_go_a_long_way_to_stabilize_our_relations_and_prevent_future_conflict._Relinquishing_our_ancient_claims_would_however_also_be_greatly_humiliating_and_very_unpopular_at_home.;;;;;;;;;;;;;
EVTDESC301008;In_their_infinite_wisdom,_the_$FROMCOUNTRY_ADJ$s_have_agreed_to_our_proposal_and_will_evacuate_all_territories_in_Turkestan!;;;;;;;;;;;;;
EVTDESC301009;The_$FROMCOUNTRY_ADJ$s_seem_to_understand_that_resisting_our_Designs_for_Central_Asia_is_pointless,_and_have_agreed_to_withdraw_to_south_of_the_Atreck_River._However,_the_negotiations_did_not_go_smoothly._We_may_have_forced_them_to_withdraw,_but_some_issues_have_not_been_resolved_which_may_lead_to_future_conflict.;;;;;;;;;;;;;
EVTDESC301010;The_$FROMCOUNTRY_ADJ$s_seem_to_have_lost_their_minds!_They_have_blown_up_the_completely_fair_and_equitable_negotiations_over_ceding_Turkestan_to_us!_Such_defiance..._The_British_must_have_been_behind_this!;;;;;;;;;;;;;
EVTNAME301011;Dost Mohammad Khan;;;;;;;;;;;;;
EVTDESC301011;It_is_the_tribal_nature_of_the_Afghan_people_and_land_to_be_independent_and_resist_outside_domination._The_formation_of_an_Afghan_Empire_thus_greatly_relied_on_balancing_tribal_alliances_and_hostilities,_and_in_directing_tribal_energies_away_from_rebellion._Lacking_the_gift_for_diplomacy,_the_recent_Durrani_Shahs_have_allowed_tribal_rivalries_to_resurface_and_slowly_the_empire_has_been_disintegrating._Today_a_new_Emir_has_taken_control_of_Kabul._Whether_he'll_succeed_in_reuniting_the_tribes_is_yet_to_be_seen.;;;;;;;;;;;;;
EVTNAME301012;The End of the Durrani Empire;;;;;;;;;;;;;
EVTDESC301012;It_is_the_tribal_nature_of_the_Afghan_people_and_to_be_independent_and_resist_outside_domination._The_formation_of_an_Afghan_Empire_thus_greatly_relied_on_balancing_tribal_alliances_and_hostilities,_and_in_directing_tribal_energies_away_from_rebellion._Lacking_the_gift_for_diplomacy,_the_recent_Durrani_Shahs_have_allowed_tribal_rivalries_to_resurface_and_slowly_the_empire_has_been_disintegrating._Today_a_new_Emir_has_taken_control_of_Kabul._Will_we_follow_him?;;;;;;;;;;;;;
EVTNAME301013;The Turkmen of Merv;;;;;;;;;;;;;
EVTDESC301013;The_peoples_of_Central_Asia_have_a_long_history_of_nomadism_and_rarely_settle_anywhere_for_a_long_period,_especially_if_local_circumstance_changes_for_the_worse._The_Turkmen_peoples_of_the_Kopet_Dag_are_no_different._Ever_since_we_re-established_control_over_the_mountains_there_has_been_a_slow,_but_steady,_migration_of_Turkmens_to_greener_pastures,_mostly_the_oasis_of_Merv.;;;;;;;;;;;;;
EVTDESC301014;The_Persian_attempts_to_re-establish_control_over_the_Kopet_Dag_mountains_have_caused_a_substantial_number_of_Turkmen_tribesmen_to_move_north,_many_of_whom_have_decided_to_settle_in_the_Merv_oasis._This_inflow_of_Turkmens_is_threatening_order,_and_our_control_over_the_oasis!;;;;;;;;;;;;;
EVTNAME301015;The Treaty of Shiraz;;;;;;;;;;;;;
EVTDESC301015;Without_our_knowledge_or_approval_the_governor_of_Shiraz_has_entered_into_a_treaty_with_the_British_Resident_at_Bushire_concerning_the_future_of_Bahrain._The_governor_managed_to_convince_the_Resident_to_support_our_title_to_the_island,_and_even_to_offer_ships_to_establish_our_authority._However_word_has_now_reached_us_from_Bombay_that_the_British_are_refusing_to_fulfill_the_terms_of_the_agreement,_claiming_that,_as_both_the_resident_of_Bushire_and_the_governor_of_Shiraz_exceeded_their_authority,_the_treaty_of_null_and_void._Without_British_approval_or_support,_taking_Bahrain_might_prove_costly._However,_this_treaty_might_prove_useful_in_the_future_to_support_our_claim_to_Bahrain.\nHow_shall_we_proceed?;;;;;;;;;;;;;
EVTDESC301016;A_clandestine_treaty_was_signed_recently_between_the_British_resident_in_Bushere_and_the_Persian_governor_of_Shiraz_which_obligated_the_British_to_help_the_Persians_conquer_us!_Luckily_the_British_backtracked_on_the_agreement,_claiming_the_the_resident_exceeded_his_authority,_but_it_is_clear_that_our_position_is_not_safe!_How_shall_we_proceed_to_secure_our_position?;;;;;;;;;;;;;
EVTDESC301017;As_word_leaked_of_a_treaty_signed_between_the_Persians_and_the_British_which_would_put_Bahrain_under_the_suzerainty_of_the_Shah,_the_Sheik_of_Bahrain_started_looking_abroad_for_support._Even_though_the_British_have_backtracked_on_the_agreement,_the_Sheik_isn't_completely_secure_in_his_position._He_has_approached_us_with_a_treaty_of_friendship_in_the_hopes_that_we'll_be_able_to_provide_some_much_needed_security.;;;;;;;;;;;;x_;
EVTNAME301020;Incident at the Russian Legation;;;;;;;;;;;;;
EVTDESC301020;Outrage_has_erupted_over_actions_of_the_Russian_Envoy_in_Tehran._Under_the_terms_of_the_Treaty_of_Turkmenchay_he_has_granted_asylum_to_an_Armenian_court_eunuch_and_his_extended_family._Anti-Russian_sentiment_which_had_long_been_simmering_following_the_recent_Russian_actions_in_the_Caucasus,_have_now_come_to_full_eruption._An_angry_mob_has_gathered_at_the_Russian_Legation_demanding_the_return_of_the_eunuch.\n\nEncouraged_by_opportunistic_mullahs,_the_calls_for_the_return_of_the_Eunuch_are_growing_ever_more_radical,_and_the_situation_is_quickly_spiraling_out_of_control..._Forcing_the_Envoy_to_hand_over_the_eunuch_would_satisfy_the_crowd,_but_also_anger_the_Russians._Dispersing_the_crowd_on_the_other_hand_would_mean_accepting_this_affront_to_our_honor...;;;;;;;;;;;;;
EVTNAME301021;Incident at the Tehran Legation;;;;;;;;;;;;;
EVTDESC301021;One_hour,_that_is_how_long_they_lasted._Alexander_Griboyedov_and_his_brave_Cossack_guards._One_hour,_in_full_uniform,_before_the_mob_broke_through_the_ceiling_and_slaughtered_all_of_them._Fighting_with_pistol,_sword,_broomstick,_anything,_they_held_bravely._All_the_while_the_Persian_authorities_watched._Thrown_from_the_window,_decapitated,_dragged_through_the_streets_and_bazaars..._Griboyedov's_head_put_on_display_at_a_local_kebab_place,_his_body_identifiable_only_through_a_small_dueling_injury_to_his_finger..._And_what_did_Alexander_Griboyedov_do_to_deserve_this?_He_rightfully_protected_an_Armenian_eunuch_and_two_Georgian_girls_who_wished_to_escape_the_imperial_harem_and_move_to_freedom_in_Armenia.;;;;;;;;;;;;;
EVTNAME301022;The Death of Alexander Griboyedov;;;;;;;;;;;;;
EVTDESC301022;Yes,_the_storming_of_the_Russian_legation_and_decapitation_of_the_Russian_envoy_was_an_unfortunate_incident,_but_not_unjustified._When_Alexander_Griboyedov_refused_to_hand_over_the_eunuch_and_the_girls,_it_was_quite_clear_something_was_up._Fearing_for_the_honor_of_the_women,_the_mob_stormed_the_embassy_to_free_and_protect_them._And_loo_and_behold,_they_found_them,_raped_by_Griboyedov._What_was_the_crowd_to_do_but_execute_Griboyedov_publicly?_Yet_the_Russians_are_screaming_murder,_and_are_demanding_retribution_for_his_death!;;;;;;;;;;;;;
EVTNAME301023; ;;;;;;;;;;;;;
EVTDESC301023;Yes,_storming_of_the_Russian_legation_and_the_decapitation_of_the_Russian_envoy_was_an_unfortunate_incident,_but_not_unjustified._When_Alexander_Griboyedov_refused_to_hand_over_the_eunuch_and_the_girls,_it_was_quite_clear_something_was_up._Fearing_for_the_honor_of_the_women,_the_mob_stormed_the_embassy_to_free_and_protect_them._And_loo_and_behold,_they_found_them,_raped_by_Griboyedov._What_was_the_crowd_to_do_but_execute_Griboyedov_publicly?_Yet_the_Russians_are_screaming_murder,_and_are_preparing_their_soldiers_on_our_border...;;;;;;;;;;;;;
EVTNAME301024;A Cleaning in Tehran;;;;;;;;;;;;;
EVTDESC301024;Fearful_of_what_we_might_do_to_in_retribution_for_the_murder_of_Alexander_Griboyedov,_the_Shah_has_unleashed_his_wrath_on_those_responsible_for_his_murder._The_ordinary_citizenry,_the_mullahs,_even_his_own_advisers,_none_were_safe._This_has_done_much_to_wipe_out_the_anti-Russian_establishment,_yet_without_this_power_base,_it_also_left_the_Shah_vulnerable._Surely_his_weakened_position_has_created_an_opportunity_to_strengthen_our_influence_in_at_his_court?;;;;;;;;;;;;;
EVTNAME301025;The Shah Diamond;;;;;;;;;;;;;
EVTDESC301025;An_unexpected_guest_arrived_at_court_today:_the_grandson_of_the_Shah_himself!_And_he_comes_baring_gifts._88.7_carats_worth_of_gifts:_the_Shah_Diamond._Taken_as_a_war_trophy_by_the_Persians_almost_100_years_ago,_it_is_one_of_the_most_treasured_heirlooms_of_the_Persian_court._And_today_it_is_offered_as_a_sincere_apology_for_the_events_surrounding_the_Tehran_legation,_should_we_choose_to_forget_that_unfortunate_incident.;;;;;;;;;;;;;
EVTNAME301026;A Defiant Persia;;;;;;;;;;;;;
EVTDESC301026;The_Persians_have_defiantly_rejected_every_approach_and_offer_we_tried_to_make_to_settle_the_issues_surrounding_the_death_of_Alexander_Griboyedov.;;;;;;;;;;;;;
EVTNAME301027;A Russian Advisor;;;;;;;;;;;;;
EVTDESC301027;The_Russians_have_expressed_their_approval_of_our_swift_action_in_bringing_the_perpetrators_of_the_murder_of_Alexander_Griboyedov_to_justice_and_cleaning_out_the_anti-Russian_sentiment_oh_so_prevalent_in_Tehran_recently._Even_going_as_far_as_graciously_offering_material_and_technical_assistance_to_strengthen_our_administration,_should_we_so_desire.;;;;;;;;;;;;;
EVTNAME301028;The End to the Legation Crisis;;;;;;;;;;;;;
EVTDESC301028;The_Russians_have_accepted_our_efforts_to_right_the_wrongs_of_Alexander_Griboyedov's_death.;;;;;;;;;;;;;
EVTNAME301029;The Persian Mission;;;;;;;;;;;;;
EVTDESC301029;The_Persians_have_agreed_to_our_proposal_to_sent_Russian_advisers.;;;;;;;;;;;;;
EVTNAME301030;A Concession?;;;;;;;;;;;;;
EVTDESC301030;Our_response_to_the_vicious_murder_of_Alexander_Griboyedov_has_rattled_the_Shah._Fearful_of_what_we_might_do,_he_has_offered_us_sweeping_economic_influence_in_Azerbaijan,_if_we_are_willing_to_come_to_terms_with_the_death_of_Griboyedov_and_forget_about_all_about_this_nasty_event...;;;;;;;;;;;;;
EVTNAME301031; ;;;;;;;;;;;;;
EVTDESC301031;The_incident_at_the_Russian_Legation_had_quickly_spiraled_out_of_control_when_the_mob_stormed_the_building_and_found_that_the_envoy,_Alexander_Griboyedov,_had_raped_the_women_who_had_sought_refuge_at_the_Legation._The_crowd,_enraged_by_what_they_found,_quickly_took_Griboyedov_outside_and_publicly_executed_him._An_unfortunate,_but_not_unjustified,_act._The_Russians_might,_however,_have_viewed_this_attack_on_their_legal_representative_differently,_perhaps_even_angrily._For_weeks_we_have_waited_on_a_Russian_response,_yet_none_has_come._Not_even_a_rider_with_an_official_message.\nPerhaps_the_Russians_aren't_as_fearsome_as_we_thought?;;;;;;;;;;;;;
EVTNAME301032;A Persian Adventure;;;;;;;;;;;;;
EVTDESC301032;The_Shah_of_Persia_has_found_himself_in_somewhat_of_a_pickle_after_a_rousey_rabble_stormed_the_Russian_Legation_in_Tehran_and_killed_the_envoy_Alexander_Griboyedov._Apparently_Griboyedov_stuck_his_head_in_some_nasty_business_involving_an_eunuch_and_two_former_harem_girls,_and_the_Persians_did_not_take_kindly_to_this._Decapitated,_body_mutilated,_head_found_on_display_at_a_local_kebab_place,_just_terrible._The_Russians_are,_understandably,_somewhat_upset_about_this,_and_are_threatening_war_to_avenge_Griboyedov._The_Shah,_not_one_to_risk_losing_another_war_to_Russia,_has_appealed_to_us_for_protection.;;;;;;;;;;;;;
EVTNAME301034;British Support;;;;;;;;;;;;;
EVTDESC301034;The_British_seem_very_inclined_to_support_us_in_our_confrontation_with_the_Russians.;;;;;;;;;;;;;
EVTNAME301035;British Rejection;;;;;;;;;;;;;
EVTDESC301035;The_British_do_not_seem_to_be_inclined_to_help_us_against_should_the_Russians_decided_to_avenge_Griboyedov.;;;;;;;;;;;;;
EVTNAME301036;The Russian Hunger;;;;;;;;;;;;;
EVTDESC301036;Despite_our_most_best_efforts,_the_Russians_have_rejected_all_our_approaches_peacefully_settle_the_issues_surrounding_the_storming_of_the_Legation_and_the_unfortunate_death_of_Alexander_Griboyedov._It_seems_nothing_will_stop_the_insatiable_Russian_hunger_except_land...;;;;;;;;;;;;;
EVTNAME301037;A Land Deal?;;;;;;;;;;;;;
EVTDESC301037;Our_response_to_the_vicious_murder_of_Alexander_Griboyedov_has_rattled_the_Shah._If_we_are_willing_to_forget_this_whole_situation,_he_is_willing_to_come_to_terms_with_a_modest_loss_of_land...;;;;;;;;;;;;;
EVTNAME301040;A Turkish Adventure;;;;;;;;;;;;;
EVTDESC301040;The_nature_of_the_Ottoman_border_has_always_led_it_to_be_a_source_of_friction_between_our_empires._While_officially_the_border_was_demarked_by_the_Treaty_of_Zuhab,_the_tribes_on_both_sides_of_the_border_have_little_regard_for_this_border._They_regularly_migrate_across_it,_and_play_governors_off_each_other_to_assert_their_independence.\nTensions_have_now_reached_a_boiling_point:_A_high_ranking_Turkish_officer_from_Baghdad,_who_had_sought_refugee_at_our_court,_was,_together_with_some_of_our_officers,_kidnapped_and_beheaded_by_the_Ottomans._While_at_the_same_time_the_governor_of_Van_has_been_instigating_rebellion_among_the_Azeri_tribes_along_the_border._Lastly,_we_should_not_forget_the_Wahabis_raiding_our_pilgrims_to_Mecca_and_Karbala,_something_the_Ottomans_are_not_combating_and_sometimes_engaging_in_themselves.\nShould_we_decided_to_press_the_issue,_the_Russian_Tsar_has_promised_his_support.;;;;;;;;;;;;;
EVTNAME301041;The Persian War;;;;;;;;;;;;;
EVTDESC301041;The_nature_of_the_Persian_border_has_always_led_it_to_be_a_source_of_friction_between_our_empires._While_officially_the_border_was_demarked_by_the_Treaty_of_Zuhab,_the_tribes_on_both_sides_of_the_border_have_little_regard_for_this_border._They_regularly_migrate_across_it,_and_play_governors_off_each_other_to_assert_their_independence.\n\nTensions_had_been_running_high_for_some_time_now._The_Persians_have_openly_been_supporting_Kurdish_tribes_raiding_our_provinces,_allowing_them_to_cross_into_Persia_for_safety._At_the_same_time_they_provide_refugee_to_prominent_opponents_of_our_rule_in_the_east.\nThe_Persians_now_cite_the_retrieval_of_one_of_these_dissidents,_as_well_as_mistreatment_of_Shi'a_pilgrims_to_Karbala_and_Mecca,_as_reason_for_war!;;;;;;;;;;;;;
EVTNAME301042;The Treaty of Erzurum;;;;;;;;;;;;;
EVTDESC301042;The_war_with_the_Ottomans_has_been_ongoing_for_some_time_now_with_no_end_in_sight._A_treaty_to_end_the_war_has_been_drawn_up._To_prevent_future_conflict_the_terms_of_the_treaty_include_no_territorial_changes._The_movement_of_tribes_along_the_border_is_to_be_regulated_and,_pledging_non-interference_in_one_another's_internal_affairs,_neither_side_will_grant_political_asylum_to_their_opponents_respective_dissidents.;;;;;;;;;;;;;
EVTDESC301043;The_war_with_the_Persians_has_been_ongoing_for_some_time_now_with_no_end_in_sight._A_treaty_to_end_the_war_has_been_drawn_up._To_prevent_future_conflict_the_terms_of_the_treaty_include_no_territorial_changes._The_movement_of_tribes_along_the_border_is_to_be_regulated_and,_pledging_non-interference_in_one_another's_internal_affairs,_neither_side_will_grant_political_asylum_to_their_opponents_respective_dissidents.;;;;;;;;;;;;;
EVTDESC301044;The_Ottomans_have_accepted_the_terms_of_the_Treaty_of_Erzurum.;;;;;;;;;;;;;
EVTDESC301045;The_Ottomans_have_repudiated_the_terms_of_the_Treaty_of_Erzurum.;;;;;;;;;;;;;
EVTNAME301053;Treaty of Tiflis ;;;;;;;;;;;;;
