Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC12231;A_local_radio_station_in_$PROVINCENAME$_is_facing_a_shortage_of_radio_components_for_their_transmitters,_and_have_been_forced_to_cease_brodcasts_until_the_situation_is_resolved._Local_authorities_have_suggested_lending_some_of_the_government's_radio_components_to_the_station,_as_it_fears_that_the_local_populace_will_be_alarmed_by_a_lack_of_news_from_the_front.;La_station_de_radio_de_$PROVINCENAME$_est_confrontée_à_une_pénurie_de_composants_radio_pour_ses_émetteurs,_et_est_contrainte_de_cesser_la_diffusion_jusqu'à_ce_que_la_situation_soit_résolue._Les_autorités_locales_ont_suggéré_des_prêts_de_composants_radio_du_gouvernement_à_la_station,_car_elle_craint_que_la_population_s'alarme_par_le_manque_de_nouvelles_du_front._;Ein_lokaler_Radiosender_in_$PROVINCENAME$_hat_zuwenig_Ersatzteile_für_seine_Übertragungsanlage_und_ist_gezwungen,_mit_dem_Senden_aufzuhören,_bis_die_Situation_beigelegt_ist._Lokale_Beamte_haben_vorgeschlagen,_dem_Sender_ein_paar_Ersatzteile_des_Regierungssenders_zu_leihen,_da_sie_fürchten,_dass_die_Bewohner_aufgebracht_werden_könnten,_wenn_sie_zu_lange_keine_Nachrichten_von_der_Front_bekommen.;;Una_estación_de_radio_local_de_$PROVINCENAME$_se_enfrenta_a_una_escasez_de_componentes_de_radio_para_sus_transmisores,_y_se_han_visto_obligados_a_cesar_de_emitir_hasta_que_la_situación_se_resuelva._Las_autoridades_locales_han_sugerido_prestar_algunos_de_los_componentes_de_la_radio_del_gobierno_a_la_emisora,_ya_que_temen_que_la_población_local_se_alarme_por_la_carencia_de_noticias_del_frente.;;;;;;;;;
EVTDESC12250;\n\nA_fire_at_a_$PROVINCENAME$_Explosives_Warehouse_has_caused_a_massive_blast_that_some_say_could_be_heard_all_the_way_to_$CAPITAL$._The_devastation_is_massive,_and_hundreds_of_lives_in_the_vicinity_are_reported_lost._As_the_fire_spreads_through_the_city,_the_fire_department_needs_to_prioritize:_The_fire_threatens_to_spread_north_to_the_affluent_$PROVINCENAME$_neighborhoods,_and_south_to_poorer_areas._Where_to?;Une_incendie_dans_un_entrepôt_d'explosifs_de_$PROVINCENAME$_a_causé_une_massive_déflagration_que_certains_disent_avoir_entendu_jusqu'à_$CAPITAL$._La_dévastation_est_énorme,_et_des_centaines_de_vies_des_environs_sont_déclarées_perdus._Comme_le_feu_se_propage_à_travers_la_ville,_les_pompiers_doivent_fixer_des_priorités._Le_feu_menace_de_s'étendre_au_nord_vers_les_quartiers_aisés,_et_au_sud_vers_les_secteurs_pauvres._Où_agir_?_;Ein_Feuer_in_einem_Sprengstofflager_in_$PROVINCENAME$_hat_eine_massive_Explosion_verursacht,_die_man_Ohrenzeugen_zufolge_noch_in_$CAPITAL$_hören_konnte._Die_Zerstörung_ist_gewaltig,_und_Berichte_sprechen_von_Hunderten_verlorener_Menschenleben_in_der_Nachbarschaft._Als_das_Feuer_sich_durch_die_Stadt_frisst,_muss_die_Feuerwehr_Prioritäten_setzen:_Das_Feuer_breitet_sich_im_Norden_durch_die_reicheren_Viertel_von_$PROVINCENAME$,_und_im_Süden_in_ärmere_Bereiche._Wo_sollen_sie_zuerst_hin?;;Un_incendio_en_nuestro_almacén_de_explosivos_de_$PROVINCENAME$_ha_causado_un_gran_explosión_que_algunos_dicen_que_se_escuchó_hasta_en_$CAPITAL$._La_devastación_ha_sido_enorme_y,_al_parecer,_centenares_de_vecinos_han_perdido_la_vida._A_medida_que_el_fuego_se_extiende_por_la_ciudad,_el_departamento_de_bomberos_tiene_que_dar_prioridad_a_una_de_dos_tareas:_el_fuego_amenaza_con_extenderse_por_el_norte_hacia_las_vecindades_prósperas_de_$PROVINCENAME$,_y_también_hacia_el_sur_hacia_las_zonas_más_pobres._¿Hacia_dónde?;;;;;;;;;
EVTDESC12241;More_and_more_social,_religious_and_educational_institutions_in_$COUNTRY$,_primarily_from_the_educated_middle_classes,_are_coming_to_see_the_influence_of_alcohol_on_our_society_as_a_moral_and_social_wrong._Pointing_at_the_effects_and_costs_in_terms_of_broken_homes,_windows_and_spirits,_they_urge_temperance,_with_some_even_going_so_far_as_to_support_calls_for_outright_prohibition._Brewery_owners_in_$STATENAME$_are_concerned_by_the_development,_and_wish_to_see_their_future_privilege_to_sell_and_manufacture_alcohol_guaranteed.;De_plus_en_plus_d'institutions_sociales,_religieuses_et_éducatives_en_$COUNTRY$,_provenant_principalement_des_classes_moyennes_éduquées,_sont_venus_confirmer_l'influence_de_l'alcool_sur_notre_société_comme_un_mal_moral_et_social._Soulignant_les_effets_et_les_coûts_en_termes_de_foyers_brisés,_de_fenêtres_cassées_et_de_tort_pour_les_esprits,_ils_exhortent_la_tempérance,_en_allant_même_jusqu'à_soutenir_les_appels_à_l'interdiction_pure_et_simple._Les_propriétaires_de_brasseries_de_$PROVINCENAME$_sont_préoccupés_par_ce_développement,_et_ils_souhaitent_voir_leurs_privilèges_futures_de_vente_et_de_fabrication_d'alcool_garantis._;Mehr_und_mehr_soziale,_religiöse_und_Bildungsinstitutionen_in_$COUNTRY$,_hautsächlich_aus_dem_gebildeten_Mittelstand,_sehen_den_Einfluss_des_Alkohols_auf_unsere_Gesellschaft_als_ein_moralisches_und_soziales_Laster_an._Sie_deuten_auf_die_Auswirkungen_und_Kosten_-_zerbrochene_Familien,_Menschen_und_Fensterscheiben_-_und_verlangen_nach_Mäßigung,_und_manche_verlangen_sogar_nach_direkter_Prohibition._Brauereibesitzer_in_$PROVINCENAME$_sind_durch_die_Entwicklungen_besorgt_und_wünschen_eine_Garantie_für_ihr_Privileg,_auch_in_Zukunft_Alkohol_herstellen_und_verkaufen_zu_dürfen.;;Cada_vez_son_más_las_instituciones_sociales,_religiosas_y_educativas_de_$COUNTRY$,_principalmente_de_las_clases_medias_educadas,_que_piensan_que_el_alcohol_ejerce_una_influencia_perniciosa_en_nuestra_sociedad._Señalan_los_efectos_y_el_coste_en_función_de_las_rupturas_hogares,_matrimonios,_ventanas_y_almas_para_pedir_templanza._Algunos_llegan_al_punto_de_solicitar_que_se_prohíba_el_alcohol._Los_propietarios_de_cervecerías_de_$PROVINCENAME$_están_preocupados_por_el_problema,_y_les_gustaría_que_se_garantizasen_sus_privilegios_para_vender_y_fabricar_alcohol.;;;;;;;;;
EVTDESC12261;'Mayhaps_this_chair,_madame?_Made_from_the_finest_Brazilian_Mahogany,_inlaid_with_delicate_Nubian_patterns_of_Kenyan_ivory._Observe_the_rich_marbling_on_the_leather._You_won't_find_another_one_like_it_in_all_of_$PROVINCENAME$!'\n\nRising_standards_of_living_in_$PROVINCENAME$_have_caused_an_upswing_in_the_demand_for_better_and_more_elegant_furniture._As_people's_homes_are_beautified,_it_only_makes_sense_that_the_offices_of_government_are,_likewise,_upgraded_to_better_conform_to_modern_standards.;Peut-être_ce_fauteuil,_madame_?_Fabriqué_à_partir_du_meilleur_acajou_brésilien,_incrusté_de_motifs_délicats_de_Nubie,_d'ivoire_du_Kenya._Observez_la_marbrure_riche_sur_le_cuir._Vous_n'en_trouverez_pas_un_comme_ça_dans_tout_$PROVINCENAME$_!_\n\nLa_hausse_du_niveau_de_vie_dans_la_province_a_provoqué_une_hausse_de_la_demande_pour_des_meubles_de_meilleure_qualité_et_plus_élégants._Comme_les_domicile_des_gens_se_sont_embellis,_il_est_logique_que_les_bureaux_du_gouvernement_soient,_également,_mise_à_niveau_pour_mieux_se_conformer_aux_niveaux_de_vie_actuelles._;Vielleicht_dieser_Stuhl,_Madame?_Hergestellt_aus_feinstem_brasilianischen_Mahagoni,_verziehrt_mit_delikaten_nubischen_Mustern_aus_kenianischem_Elfenbein._Schauen_Sie_sich_die_schöne_Maserung_des_Leders_an._Sie_werden_in_ganz_$PROVINCENAME$_keinen_zweiten_finden!'\n\nSteigende_Lebensstandards_in_$PROVINCENAME$_haben_eine_große_Nachfrage_nach_besseren_und_eleganteren_Möbeln_ausgelöst._Mit_immer_schöner_werdenden_Heimen_macht_es_nur_Sinn,_dass_die_Büros_der_Regierung_etc._auch_einem_besseren_Lebensstandard_angepasst_werden.;;¿Quizás_esta_silla,_señora?_Está_hecha_de_la_mejor_caoba_brasileña_y_lleva_incrustados_unos_delicados_diseños_nubios_de_marfil_de_Kenia._Observe_el_rico_moteado_de_la_piel._¡No_encontrará_otro_como_este_en_$PROVINCENAME$!'\n\nLa_subida_de_la_calidad_de_vida_en_$PROVINCENAME$_han_provocado_una_mejoría_en_la_demanda_de_un_mobiliario_mejor_y_más_elegante._Como_las_casas_de_las_gentes_se_han_embellecido,_tiene_sentido_que_las_de_las_oficinas_del_gobierno_se_hayan_mejorado_conforme_a_los_estándares_modernos.;;;;;;;;;
EVTDESC12271;Disaster_has_struck_our_luxury_clothes_factory_in_$PROVINCENAME$,_where_several_shipments_have_been_canceled_over_the_past_few_weeks._The_reason_for_the_cancellations_seems_to_be_that_the_clothes,_quite_simply,_aren't_selling_all_that_well,_and_no_wonder,_the_cut_is_wrong,_and_the_buttons_look_almost_clownishly_large._Strange,_they_seemed_so_nice_last_season.;Une_catastrophe_a_frappé_notre_usine_de_vêtements_de_luxe_à_$PROVINCENAME$,_où_plusieurs_expéditions_ont_été_annulées_au_cours_des_dernières_semaines._La_raison_des_annulations_semble_être_que_les_vêtements,_tout_simplement,_ne_se_vendent_pas_du_tout,_et_n'est_pas_étonnant,_la_coupe_est_mauvaise,_et_les_boutons_semblent_presque_ridiculement_grands._Étrange,_ils_semblaient_si_apprécier_la_saison_dernière._;Ein_Desaster_hat_unsere_Luxuskleiderfabrik_in_$PROVINCENAME$_heimgesucht,_denn_mehrere_Lieferungen_wurden_über_die_letzten_paar_Wochen_storniert._Der_Grund_für_die_Stornierungen_scheint_zu_sein,_dass_die_Kleider_sich_einfach_nicht_gut_verkaufen,_und_es_nimmt_auch_nicht_wunders_-_der_Schnitt_ist_ganz_falsch,_und_die_Knöpfe_sind_so_groß_wie_die_auf_Clownsanzügen._Merkwürdig_..._der_letzten_Saison_sahen_sie_so_gut_aus.;;Ha_ocurrido_un_desastre_en_nuestra_fábrica_de_ropa_de_lujo_en_$PROVINCENAME$,_donde_varias_remesas_se_han_cancelado_en_las_últimas_semanas._Las_razones_de_las_cancelaciones_parecen_ser_que_la_ropa_no_se_está_vendiendo_todo_lo_bien_que_debiera,_el_corte_está_mal_y_los_botones_parecen_demasiado_grandes._Extraño,_parecían_tan_bonitos_la_temporada_pasada.;;;;;;;;;
EVTNAME12281;Moldy Clothing;Vêtements moisis;Schimmlige Kleidung;;Ropa mohosa;;;;;;;;;
EVTDESC12281;Water_has_seeped_into_a_factory_warehouse_in_$PROVINCENAME$,_damaging_several_shipping_crates'_worth_of_clothing._The_clothing_has_been_infected_by_a_pungent_smelling_mold_of_some_kind,_and_while_it_doesn't_look_so_bad,_the_fiber_in_the_cloth_reeks_of_cellar_and_stale_water._We_might_be_able_to_salvage_the_clothes,_but_there_is_some_doubt_as_to_whether_anyone_would_want_to_use_them.;L'eau_s'est_infiltrée_dans_un_entrepôt_de_l'usine_de_$PROVINCENAME$,_endommageant_plusieurs_caisses_d'expédition_de_vêtements._Les_vêtements_sont_imprégnés_par_un_piquante_odeur_de_moisi,_et_bien_qu'ils_ne_semblent_pas_si_abîmer,_la_fibre_dans_les_tissus_a_des_relents_de_cave_et_d'eau_stagnante._Nous_pourrions_être_en_mesure_de_récupérer_les_vêtements,_mais_il_ya_des_doutes_quant_à_savoir_si_quelqu'un_voudra_les_porter._;Wasser_ist_in_ein_Lagerhaus_in_$PROVINCENAME$_gesickert_und_hat_mehrere_Kisten_voller_Kleidung_beschädigt._Die_Kleidung_ist_nun_von_einem_stinkenden_Schimmel_befallen,_und_während_sie_zwar_nicht_so_schlimm_aussieht,_so_riecht_das_Tuch_doch_nach_Keller_und_schalem_Wasser._Wir_können_die_Kleidung_vielleicht_noch_retten,_aber_es_bestehen_Zweifel,_ob_sie_überhaupt_jemand_noch_anziehen_will.;;El_agua_se_ha_filtrado_en_un_almacén_de_la_fábrica_en_$PROVINCENAME$,_dañando_varios_cajones_de_envío_de_ropa._La_ropa_ha_quedado_infectada_por_una_especie_de_olor_a_moho_de_algún_tipo,_y_aunque_no_parece_haberle_afectado_demasiado,_la_fibra_de_la_ropa_apesta_a_bodega_y_a_agua_estancada._Podríamos_salvar_la_ropa,_pero_dudamos_que_alguien_quiera_usarlas.;;;;;;;;;
EVTDESC18501A;Ours_is_a_nation_of_equality,_where_no_man_is_placed_above_another_in_importance._Everyone_strives_for_the_betterment_of_all._A_recent_report_in_a_$PROVINCENAME$_newspaper_regarding_the_arrest_of_a_wealthy_but_criminal_industrialist_has_served_not_to_outrage_the_$COUNTRY_ADJ$_people,_but_rather_to_reinforce_their_ideals._Today_our_people_walk_a_little_more_proudly_than_before.;;;;;;;;;;;;;
EVTDESC18506A;Ours_is_a_nation_of_liberty,_where_every_man_is_born_with_the_inherent_right_to_seek_his_own_destiny._The_possibility_of_prosperity_lies_within_every_man's_reach._A_recent_report_in_a_$PROVINCENAME$_newspaper_regarding_the_acquittal_of_a_man_popularly_believed_to_be_innocent_has_served_to_reinforce_our_peoples'_ideals._Today_they_walk_a_little_more_proudly_than_before.;;;;;;;;;;;;;
EVTDESC18510A;In_the_eyes_of_our_soldiers_as_they_parade_through_the_streets_of_$PROVINCENAME$,_nothing_can_be_seen_but_utmost_devotion_to_$COUNTRY$_and_the_ideals_for_which_our_nation_stands._These_men,_and_the_description_fits_them,_have_been_fostered_since_childhood_into_rigid_and_firm_belief_in_our_nation,_and_they_would_die_to_defend_it._Long_live_$COUNTRY$!;;;;;;;;;;;;;
EVTDESC18511A;Ours_is_a_nation_of_might,_where_a_man's_strength_determines_his_success_and_everyone_knows_very_well_how_superior_we_are_to_our_neighbors._None_can_hope_to_compare_to_$COUNTRY$_on_our_best_day._A_recent_report_in_a_$PROVINCENAME$_newspaper_regarding_the_execution_of_a_foreigner_believed_to_have_been_engaged_in_criminal_activities_on_$COUNTRY_ADJ$_soil_has_served_to_reinforce_our_peoples'_beliefs._Today_they_walk_a_little_more_proudly_than_before.;;;;;;;;;;;;;
EVTDESC18515A;Matters_in_$PROVINCENAME$_are_getting_out_of_hand._Acts_of_violence_are_becoming_more_commonplace,_and_some_claim_that_revolution_is_in_the_air._Many_citizens_of_$CAPITAL$_are_calling_on_the_government_to_take_stronger_measures._Sending_our_army_to_deal_with_the_violence_will,_however,_only_bring_the_attention_of_the_world_upon_us._Perhaps_this_is_a_time_to_prove_that_$COUNTRY$_can_deal_with_its_affairs_in_the_way_we_always_have--_with_civility.;;;;;;;;;;;;;
EVTDESC18517A;Ours_is_a_nation_of_order,_where_peace_and_civility_rule_the_day._Everyone_strives_for_the_common_good,_and_for_the_progress_of_our_nation_as_a_whole._A_recent_report_in_a_$PROVINCENAME$_newspaper_regarding_the_arrest_of_a_prominent_criminal_figure_who_had_previously_eluded_authorities_has_not_outraged_the_people,_but_rather_has_served_to_reinforce_their_beliefs._Today_the_people_of_$COUNTRY$_walk_a_little_more_proudly_than_before.;;;;;;;;;;;;;
EVTDESC18521A;A_celebration_in_$PROVINCENAME$_took_place_this_month,_a_somber_affair_following_the_death_of_a_prominent_politician._This_was_a_celebration_of_the_$COUNTRY_ADJ$_way:_peace,_brotherhood_and_fraternity._Such_were_the_virtues_this_man_believed_in,_and_it_is_a_belief_shared_by_all_the_$COUNTRY_ADJ$_people.;;;;;;;;;;;;;
EVTDESC18525A;A_celebration_in_$PROVINCENAME$_took_place_this_month,_a_somber_affair_following_the_death_of_a_prominent_politician._This_was_a_celebration_of_the_$COUNTRY_ADJ$_way:_freedom,_liberty_and_the_pursuit_of_happiness._Such_were_the_virtues_in_which_this_man_believed,_and_it_is_a_belief_shared_by_all_the_$COUNTRY_ADJ$_people.;;;;;;;;;;;;;
EVTDESC18535A;A_celebration_in_$PROVINCENAME$_took_place_this_month,_a_somber_affair_following_the_death_of_a_prominent_politician._This_was_a_celebration_of_the_$COUNTRY_ADJ$_way:_order,_industry_and_productivity._Such_were_the_virtues_in_which_this_man_believed,_and_it_is_a_belief_shared_by_all_the_$COUNTRY_ADJ$_people.;;;;;;;;;;;;;
EVTNAME20120;Crises;;;;;;;;;;;;;
EVTDESC20120;The_crisis_system_as_it_exists_in_the_game_can_sometimes_result_in_weird_and_undesirable_results,_such_as_interfering_with_running_event_chains,_or_releasing_weird_countries_or_at_weird_times._To_counter_this,_crises_have_been_disabled_until_some_researches_Revolution_&_Counterrevolution_in_the_1870s._If_you_so_desire,_you_can_now_change_this_now_to_enable_crises_from_the_start_of_the_game.\n\n§RNOTE:_Crises_for_high_infamy_(17.5+)_have_not_been_disabled._Nor_have_colonial_crises,_though_they_are_unlikely_to_occur.§W;;;;;;;;;;;;;
EVTNAME20121;The Peculiar Year;;;;;;;;;;;;;
EVTDESC20121;'$CAPITAL$_in_the_1870s_was_a_very_special_time_and_space_to_be_a_part_of,_but_no_explanation,_no_mix_of_words,_or_music,_or_memories_can_touch_that_sense_of_knowing_that_you_were_there_and_alive...\nIt_was_madness_in_any_direction,_at_any_hour,_you_could_strike_sparks_anywhere...'\n\nThere_is_a_tingling_in_the_air,_you_can't_quite_put_your_finger_on_it,_but_you_know_the_winds_have_changed,_you_can_feel_it._Change_is_in_the_air..._And_with_change_comes_rising_tensions...;;;;;;;;;;;;;
EVTNAME20122;The Shield That Guards the Realms of Men;;;;;;;;;;;;;
EVTDESC20122;'Night_gathers,_and_now_my_watch_begins._It_shall_not_end_until_my_death._I_shall_take_no_wife,_hold_no_lands,_father_no_children._I_shall_wear_no_crowns_and_win_no_glory._I_shall_live_and_die_at_my_post._I_am_the_sword_in_the_darkness._I_am_the_watcher_on_the_walls._I_am_the_shield_that_guards_the_realm_of_men._I_pledge_my_life_and_honor_to_the_Bhutan's_Watch,_for_this_night_and_all_the_nights_to_come.'\n\nWe_are_the_watchers,_guarding_the_realms_of_men,_preventing_it_from_falling_into_chaos.;;;;;;;;;;;;;
EVTNAME23220;The Search for Timbouctou;;;;;;;;;;;;;
EVTDESC23220;Ah,_Timbouctou:_the_fabled_city_of_the_Soudan._Home_to_renowned_Islamic_experts_and_all_the_gold_of_Mali._It_has_been_the_subject_of_European_fascination_from_when_Mansa_Musa_made_his_famous_pilgrimage_to_Mecca._Yet,_since_Leo_Africanus_no_European_has_laid_eyes_on_it._In_fact,_no-one_even_really_knows_where_it_is._But_this_is_all_about_the_change:_the_French_Société_de_Géographie_has_offered_a_10,000_franc_prize_to_the_first_non-Muslim_to_visit_the_city_and_report_on_its_location!\n\nExcited_by_the_prospect,_Paris_high_society_has_demanded_that_we_finance_an_expedition_to_find_Timbouctou!;;;;;;;;;;;;;
EVTNAME23221;The Race to Timbouctou;;;;;;;;;;;;;
EVTDESC23221;Ah,_Timbouctou:_the_fabled_city_of_the_Soudan._Home_to_renowned_Islamic_experts_and_all_the_gold_of_Mali._It_has_been_the_subject_of_European_fascination_from_when_Mansa_Musa_made_his_famous_pilgrimage_to_Mecca._Yet,_since_Leo_Africanus_no_European_has_laid_eyes_on_it._In_fact,_no-one_even_really_knows_where_it_is._But_this_is_all_about_the_change:_the_French_Société_de_Géographie_has_offered_a_10,000_franc_prize_to_the_first_non-Muslim_to_visit_the_city_and_report_on_its_location!\n\nExcited_by_the_prospect,_$PROVINCENAME$_high_society_has_demanded_that_we_finance_an_expedition_to_find_Timbouctou_too!;;;;;;;;;;;;;
EVTNAME23222;Timbouctou!;;;;;;;;;;;;;
EVTDESC23222;'I_now_saw_this_capital_of_the_Soudan,_to_reach_which_had_so_long_been_the_object_of_my_wishes._On_entering_this_mysterious_city_I_experienced_an_indescribable_satisfaction._With_what_gratitude_did_I_return_thanks_to_Heaven,_for_the_happy_result_which_attended_my_enterprise!\n\nI_looked_around_and_found_that_the_sight_before_me,_did_not_answer_to_my_expectations._I_had_formed_a_totally_different_idea_of_the_grandeur_and_wealth_of_Timbouctou._The_city_presented,_at_first_view,_nothing_but_a_mass_of_ill-looking_houses,_built_of_earth._Nothing_was_to_be_seen_in_all_directions_but_immense_plains_of_quicksand_of_a_yellowish_white_color.'\n-René_Caillié\n\nOur_intrepid_explorers_have_found_and_returned_from_Timbouctou!_Though_it_seems_the_reports_of_its_wealth_have_been_greatly_exaggerated.;;;;;;;;;;;;;
EVTNAME23223;A Traveler from Afar;;;;;;;;;;;;;
EVTDESC23223;Rumor_has_it_that_the_infidels_of_Europe_are_trying_to_locate_$PROVINCENAME$,_and_spread_knowledge_of_its_existence_to_the_rest_of_the_world._Undoubtedly_causing_their_corruption_to_reach_our_shores.\nOur_agents_in_the_city_have_reportedly_found_one_of_these_intrepid_'explorers'_hidden_among_a_trade_caravan,_taking_notes_of_the_surrounding.\nThe_question_is,_what_are_we_to_do_with_him?;;;;;;;;;;;;;
EVTNAME23224;Expedition Feared Lost!;;;;;;;;;;;;;
EVTDESC23224;'I_shall_set_sail_for_the_east_with_the_fixed_resolution_to_discover_Timbouctou_or_perish_in_the_attempt._Though_all_the_Europeans_who_are_with_me_should_die,_and_though_I_were_myself_half_dead,_I_would_still_persevere,_and_if_I_could_not_succeed_in_the_object_of_my_journey,_I_would_at_least_die_pursuing_it.'\n\nThe_last_dispatches_from_our_Timbouctou_expedition_to_arrive_in_$CAPITAL$_have_them_setting_of_to_the_city_on_the_Niger_river._Yet_these_dispatches_are_months_old,_and_nothing_has_been_heard_since_then._As_these_dispatches_make_frequent_mention_of_attacks_by_wild_natives,_it_is_feared_that_they_may_have_become_victim_to_such_attacks.;;;;;;;;;;;;;
EVTNAME23225;Timbouctou expedition forced to return!;;;;;;;;;;;;;
EVTDESC23225;'As_we_looked_to_the_west,_we_could_see_a_group_of_riders_approaching._We_admonished_our_camels_to_speed,_for_we_all_knew_what_it_meant:_Tuaregs._We_had_been_warned_on_our_departure_about_these_vicious_bandits,_yet_few_could_hope_to_elude_them_in_the_desert,_let_alone_a_heavily_laden_caravan_like_our_own.'\n\nOur_expedition_to_Timbouctou_has_been_forced_by_adverse_circumstance_to_return_home_without_ever_reaching_the_city!;;;;;;;;;;;;;
EVTDESC32560a;'Caucasus!_Bow_down_your_snowy_head.\nSubmit!_Yermolov_Marches!'_-Pushkin\n\nIn_1828_several_Muslim_imams_in_Dagestan_and_Chechnya_called_for_a_holy_war_against_Russia,_which_had_ruled_the_region_since_taking_it_from_Persia_in_the_Treaty_of_Gulistan._Proclaiming_an_independent_Imamate_of_the_Caucasus,_they_and_their_followers_waged_a_guerrilla_separatist_war_against_Russia_throughout_most_of_the_nineteenth_century.;;;;;;;;;;;;;
EVTDESC32565a;'I_desire_that_the_terror_of_my_name_shall_guard_our_frontiers_more_potently_than_chains_or_fortresses.'_-Yermolov\n\n_Despite_their_defeat_on_the_battlefield,_the_Muslims_of_the_Caucasus_refuse_to_accept_the_inevitability_of_Russian_rule._Unrest_simmers_in_the_mountains,_waiting_for_a_charismatic_imam_to_call_for_another_holy_war._It_seems_clear_that_this_conflict_will_carry_on_for_some_time_to_come.;;;;;;;;;;;;;
EVTNAME36985;The New South Wales Colony;;;;;;;;;;;;;
EVTDESC36985;\n\n[You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME36986;The Victoria Capital;;;;;;;;;;;;;
EVTDESC36986;\n\n[You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME36987;The Victoria Colony;;;;;;;;;;;;;
EVTDESC36987;\n\n[You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME36988;The Queensland Capital;;;;;;;;;;;;;
EVTDESC36988;\n\n[You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME36989;The Queensland Colony;;;;;;;;;;;;;
EVTDESC36989;\n\n[You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME36990;The South Australia Capital;;;;;;;;;;;;;
EVTDESC36990;\n\n[You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME36991;Darwin;;;;;;;;;;;;;
EVTDESC36991;\n\n[You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME36992;The South Australia Colony;;;;;;;;;;;;;
EVTDESC36992;\n\n[You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME36993;The Australian Coast;;;;;;;;;;;;;
EVTDESC36993;\n\n[You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME36994;The Swan River Colony;;;;;;;;;;;;;
EVTDESC36994;\n\n[You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME36995;The Western Australia Colony;;;;;;;;;;;;;
EVTDESC36995;\n\n[You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME36999;Claiming Rupert's Land;;;;;;;;;;;;;
EVTDESC36999;British_fur_traders_with_the_Hudson_Bay_Company_have_worked_in_these_lands_for_a_century._We_should_extend_our_political_control_into_the_west,_before_our_neighbors_beat_us_to_it.;;;;;;;;;;;;;
EVTNAME90037;The Rise of the Senusiyya;;;;;;;;;;;;;
EVTDESC90037;The_Senusiyya_are_a_Muslim_order_emphasizing_ijtihad_-independent_reasoning-_over_dogmatism,_and_simplicity_and_hard_work_over_splendor_and_dependence._Founded_earlier_this_century_by_a_man_called_Muhammad_ibn_Ali_as-Senussi_as_a_reaction_to_the_decline_of_the_Islamic_thought,_spirituality_and_political_strength._The_movement,_while_popular,_has_been_strongly_opposed_by_orthodox_ulama,_which,_over_the_years,_has_caused_them_to_relocate_numerous_times._Now_they_settled_deep_in_the_Libyan_desert_where,_away_from_$COUNTRY_ADJ$,_they_can_pursue_an_independent_existence.;;;;;;;;;;;;;
EVTNAME164506;The Mighty Huang He;;;;;;;;;;;;;
EVTNAME164507;China's Sorrow;;;;;;;;;;;;;
EVTNAME164508;The Great Flood of $YEAR$;;;;;;;;;;;;;
EVTNAME290100;A Jewess I was born,\na Jewess I wish to die;;;;;;;;;;;;;
EVTDESC290100;In_what_was_a_moment_of_extreme_piety,_a_young_girl_from_the_provinces_converted_the_Jewess_Sol_Hachuel_to_Islam._Yet,_despite_being_Muslim,_she_has_continued_living_as_a_Jew._Even_going_as_far_as_to_deny_that_she_is_Muslim!_A_statement_which,_according_to_the_shar'ia,_condemns_her_to_death._The_local_pasha_has_gone_as_far_as_to_offer_her_gold,_silks,_protection,_even_a_handsome_husband_in_marriage,_if_only_she_recants._Yet_she_still_denies_her_religion.\n\nNow_she_stands_before_the_royal_court._Not_even_the_intercession_by_the_crown_prince,_who_offered_his_hand_in_marriage_to_save_her,_could_cause_her_to_accept_her_faith,_proclaiming:\n"Do_not_make_me_linger_-behead_me_at_once-_for_dying_as_I_do,_innocent_of_any_crime,_the_God_of_Abraham_will_avenge_my_death."\nWhat_are_we_to_do_with_her?;;;;;;;;;;;;;
EVTNAME300956;The Sahara;;;;;;;;;;;;;
EVTDESC300956;We_should_finalize_the_the_southern_borders_of_the_Sahara!;;;;;;;;;;;;;
EVTNAME300957;The Oasis of Taout;;;;;;;;;;;;;
EVTDESC300957;South_of_our_territories_of_Algeria,_deep_in_the_desert,_lie_the_oasis_of_Toaut_which_controls_the_trade_routes_across_the_Sahara._We_should_establish_ourselves_there!;;;;;;;;;;;;;
EVTNAME300958;Free town!;;;;;;;;;;;;;
